X[m];Y[m];Z[m];u-x[m];u-y[m];u-z[m];du-y[m];du-z[m]
1.25;0.0;0.926999969276;0.00213132278447;-9.27539460401e-05;0.00204613107622;0.0;0.0
1.375;0.0;0.926999872704;0.00212853525553;-0.000104249205165;0.0018543744212;0.0;0.0
1.5;0.0;0.926999955989;0.00212563739608;-0.000115908248868;0.00166594910784;0.0;0.0
1.625;0.0;0.92699995127;0.0021226814386;-0.000127817405595;0.0014803380917;0.0;0.0
1.75;0.0;0.926999792988;0.00211972588945;-0.000140105327323;0.00129679517735;0.0;0.0
1.875;0.0;0.926999913132;0.00211681577224;-0.00015291136153;0.00111452208009;0.0;0.0
2.0;0.0;0.926999955831;0.0021139945183;-0.000166401491847;0.000932619300866;0.0;0.0
2.125;0.0;0.926999674726;0.00211129068496;-0.000180751470538;0.000750180966655;0.0;0.0
2.25;0.0;0.926999892139;0.00210872491384;-0.000196127942676;0.000566380521369;0.0;0.0
2.375;0.0;0.927000021252;0.00210630579552;-0.000212698721803;0.000380442010065;0.0;0.0
2.5;0.0;0.926999205656;0.00210402564007;-0.000230573980886;0.000191867935318;0.0;0.0
2.67045048712;0.0;0.927000845709;0.00210110103734;-0.000257199130632;-7.01473932453e-05;0.0;0.0
2.84090097423;0.0;0.926995530172;0.00209829478953;-0.000286218382101;-0.000337165043342;0.0;0.0
3.01135146135;0.0;0.927011022567;0.00209545388904;-0.000317268271247;-0.000607838611863;0.0;0.0
3.18180194847;0.0;0.926967743115;0.00209239035551;-0.000349126619354;-0.000878362870953;0.0;0.0
3.34090097423;0.0;0.927053799456;0.00208927601694;-0.000378181333307;-0.00112644230706;0.0;0.0
3.5;0.0;0.927000002831;0.00208571292045;-0.000404664421547;-0.00136510123035;0.0;0.0
3.65909902577;0.0;0.927053799456;0.00208183822749;-0.000426685554148;-0.0015894585913;0.0;0.0
3.81819805153;0.0;0.926967743115;0.00207775541533;-0.000443625211822;-0.00179713210984;0.0;0.0
3.98864853865;0.0;0.927011022567;0.002073181162;-0.000455966032565;-0.00199956993935;0.0;0.0
4.15909902577;0.0;0.926995530172;0.00206822080406;-0.000462535616322;-0.00218059125811;0.0;0.0
4.32954951288;0.0;0.927000845709;0.00206264508292;-0.000463705992427;-0.00233955193631;0.0;0.0
4.5;0.0;0.926999205656;0.0020562936477;-0.000459781263191;-0.00247503198477;0.0;0.0
4.625;0.0;0.927000021252;0.00205101513999;-0.000453838203972;-0.00255843400987;0.0;0.0
4.75;0.0;0.926999892139;0.00204515957098;-0.000445349069401;-0.00262703673226;0.0;0.0
4.875;0.0;0.926999674726;0.00203866778203;-0.000434350968255;-0.00267954472673;0.0;0.0
5.0;0.0;0.926999955831;0.00203153494203;-0.000420842456325;-0.00271431758798;0.0;0.0
5.125;0.0;0.926999913132;0.0020237468457;-0.000404835064497;-0.00272966085242;0.0;0.0
5.25;0.0;0.926999792988;0.00201534582291;-0.000386340630056;-0.00272370412477;0.0;0.0
5.375;0.0;0.92699995127;0.00200637514021;-0.000365381494597;-0.00269459854623;0.0;0.0
5.5;0.0;0.926999955989;0.00199693181189;-0.000342038686793;-0.0026405764959;0.0;0.0
5.625;0.0;0.926999872704;0.00198712450983;-0.000316380130782;-0.00256000178058;0.0;0.0
5.75;0.0;0.926999969276;0.00197710444672;-0.000288599651263;-0.00245160867474;0.0;0.0
5.875;0.0;0.926999985661;0.00196704013972;-0.000258820847713;-0.0023144035668;0.0;0.0
6.0;0.0;0.926999929804;0.00195713663244;-0.000227376724821;-0.00214804552005;0.0;0.0
6.125;0.0;0.927000035502;0.00194765102642;-0.000194377054215;-0.0019526223987;0.0;0.0
6.25;0.0;0.927000018793;0.00193880249712;-0.000160327632992;-0.00172911814768;0.0;0.0
6.375;0.0;0.926999804227;0.00193082866724;-0.000125273785374;-0.00147917106688;0.0;0.0
6.5;0.0;0.92700050739;0.00192409745295;-8.99280272472e-05;-0.00120550046792;0.0;0.0
6.625;0.0;0.927000142785;0.00191884375983;-5.35992430003e-05;-0.000911407260986;0.0;0.0
6.75;0.0;0.926997467659;0.0019152459115;-1.74795071261e-05;-0.000601122499862;0.0;0.0
6.875;0.0;0.9270065247;0.00191320638234;1.92435190007e-05;-0.00028068877859;0.0;0.0
