X[m];Y[m];Z[m];u-x[m];u-y[m];u-z[m];du-y[m];du-z[m]
14.0;1.0;0.926999929213;0.000323060198335;-0.000305467660394;-0.0029203452748;0.0;0.0
14.0;1.125;0.926999984739;0.000324283957601;-0.000300205330034;-0.00276894097826;0.0;0.0
14.0;1.25;0.926999968307;0.000325865276981;-0.000294318816549;-0.0026284302431;0.0;0.0
14.0;1.375;0.926999871977;0.000327867486846;-0.000287893206082;-0.00249929720271;0.0;0.0
14.0;1.5;0.926999954865;0.000330288428441;-0.000281027319465;-0.00238150649553;0.0;0.0
14.0;1.625;0.92699995006;0.000333134174529;-0.000273810855482;-0.00227487025186;0.0;0.0
14.0;1.75;0.926999792195;0.000336340489808;-0.000266330214774;-0.00217874545706;0.0;0.0
14.0;1.875;0.926999911949;0.00033983364776;-0.00025866239206;-0.00209237693624;0.0;0.0
14.0;2.0;0.926999954413;0.000343475660049;-0.000250869458817;-0.00201468843225;0.0;0.0
14.0;2.125;0.926999673518;0.00034711046959;-0.000243004384831;-0.0019445454968;0.0;0.0
14.0;2.25;0.926999891737;0.000350543117664;-0.000235095289282;-0.0018806804146;0.0;0.0
14.0;2.375;0.927000020243;0.000353562337099;-0.000227163608188;-0.00182183614167;0.0;0.0
14.0;2.5;0.926999199743;0.000355960952805;-0.00021919501713;-0.0017668498761;0.0;0.0
14.0;2.67045048712;0.927000862532;0.000357854608947;-0.000208228911194;-0.00169618500869;0.0;0.0
14.0;2.84090097423;0.926995483267;0.000357954019686;-0.000196976319867;-0.00162926287646;0.0;0.0
14.0;3.01135146135;0.927011154759;0.000356045193569;-0.000185205014712;-0.00156542496853;0.0;0.0
14.0;3.18180194847;0.926967405565;0.000352813251824;-0.000172546995087;-0.00150694070498;0.0;0.0
14.0;3.34090097423;0.9270543414;0.000349524318438;-0.000159491376175;-0.00146071882461;0.0;0.0
14.0;3.5;0.927;0.000347348814275;-0.000145319021979;-0.00142815691262;0.0;0.0
14.0;3.65909902577;0.9270543414;0.000347547092155;-0.000131142350656;-0.00141319175795;0.0;0.0
14.0;3.81819805153;0.926967405565;0.000349112861009;-0.00011809271451;-0.00141260595373;0.0;0.0
14.0;3.98864853865;0.927011154759;0.000350999519046;-0.000105512405402;-0.00142238912191;0.0;0.0
14.0;4.15909902577;0.926995483267;0.000352114389747;-9.39341080435e-05;-0.00143912526269;0.0;0.0
14.0;4.32954951288;0.927000862532;0.000351769692346;-8.30345994148e-05;-0.00146043604324;0.0;0.0
14.0;4.5;0.926999199743;0.000350040572293;-7.26217295805e-05;-0.00148634637391;0.0;0.0
14.0;4.625;0.927000020243;0.000347941094057;-6.52008566786e-05;-0.00150861185784;0.0;0.0
14.0;4.75;0.926999891737;0.000345286245891;-5.79436759795e-05;-0.00153434662092;0.0;0.0
14.0;4.875;0.926999673518;0.000342210051531;-5.08373971845e-05;-0.00156426735065;0.0;0.0
14.0;5.0;0.926999954413;0.000338852049196;-4.39002336872e-05;-0.00159914477332;0.0;0.0
14.0;5.125;0.926999911949;0.00033534299054;-3.7153424384e-05;-0.00163975853606;0.0;0.0
14.0;5.25;0.926999792195;0.000331785876232;-3.06391267338e-05;-0.00168676674637;0.0;0.0
14.0;5.375;0.92699995006;0.000328273936451;-2.44045094415e-05;-0.00174078392714;0.0;0.0
14.0;5.5;0.926999954865;0.000324855200302;-1.85079960439e-05;-0.00180216687875;0.0;0.0
14.0;5.625;0.926999871977;0.000321574292093;-1.30135742236e-05;-0.00187119170975;0.0;0.0
14.0;5.75;0.926999968307;0.00031842917097;-7.98608433458e-06;-0.00194778614396;0.0;0.0
14.0;5.875;0.926999984739;0.000315426489256;-3.49627229412e-06;-0.0020317741447;0.0;0.0
14.0;6.0;0.926999929213;0.000312534026693;4.00592003315e-07;-0.00212259765079;0.0;0.0
14.0;6.125;0.927000034618;0.000309742371448;3.64413697554e-06;-0.00221958944552;0.0;0.0
14.0;6.25;0.927000018071;0.000307019497138;6.21217411803e-06;-0.00232175473212;0.0;0.0
14.0;6.375;0.926999804453;0.00030437303642;8.07768527239e-06;-0.00242801570761;0.0;0.0
14.0;6.5;0.927000505214;0.000301791074196;9.29059161559e-06;-0.00253714112751;0.0;0.0
14.0;6.625;0.927000141985;0.000299286426233;9.89509182247e-06;-0.00264786739706;0.0;0.0
14.0;6.75;0.926997475418;0.000296881674045;1.00465200755e-05;-0.00275915914965;0.0;0.0
14.0;6.875;0.927006505712;0.000294602169418;9.94902805999e-06;-0.00287006836625;0.0;0.0
14.0;7.0;0.926999999996;0.00029233193315;9.82805275414e-06;-0.00298059373943;0.0;0.0
7.0;0.0;0.926999999996;9.82640083801e-06;-0.000292330260831;-0.00298056462685;-4.20610811805e-15;2.88298031281e-14
7.0;0.125;0.927006505712;7.40499464735e-06;-0.000292231731624;-0.00280046240116;-4.13877916314e-15;2.24173977992e-14
7.0;0.25;0.926997475418;4.84403144863e-06;-0.000291896343948;-0.00262123090996;-4.00639807788e-15;1.52516888008e-14
7.0;0.375;0.927000141985;2.43768264715e-06;-0.000291134960071;-0.00244362028569;-4.02987105491e-15;7.17871942446e-15
7.0;0.5;0.927000505214;-2.24489936053e-14;-0.000289711904045;-0.00226968374824;-4.65930462615e-15;0.0
7.0;0.625;0.926999804453;-1.48068279636e-06;-0.000287579865656;-0.0021014629802;-5.39618263268e-15;-3.13247691675e-15
7.0;0.75;0.927000018071;-2.82232969751e-06;-0.000284777246602;-0.00194011036239;-5.79289220759e-15;-4.30276474173e-15
7.0;0.875;0.927000034618;-3.90878014726e-06;-0.00028124664971;-0.00178678514519;-6.06394275071e-15;-4.40489658637e-15
7.0;1.0;0.926999929213;-4.48332280906e-06;-0.00027705289893;-0.00164267613417;-6.21817050975e-15;-3.99246607996e-15
7.0;1.125;0.926999984739;-4.88989240616e-06;-0.000272333675503;-0.00150866189287;-6.33678222742e-15;-3.24002977226e-15
7.0;1.25;0.926999968307;-4.2922220422e-06;-0.000267091118426;-0.00138498009157;-6.43967301359e-15;-2.28853394568e-15
7.0;1.375;0.926999871977;-2.92218720514e-06;-0.000261402906251;-0.00127259939438;-6.49838256123e-15;-1.06121708643e-15
7.0;1.5;0.926999954865;-2.06937398324e-14;-0.000255829131161;-0.0011689073469;-6.44742505912e-15;0.0
7.0;1.625;0.92699995006;-1.56895408451e-06;-0.000249944861124;-0.0010702638946;-6.36339939075e-15;4.74230030245e-16
7.0;1.75;0.926999792195;-1.80747863539e-06;-0.000243377043135;-0.00097922556554;-6.32862360607e-15;6.18212078751e-16
7.0;1.875;0.926999911949;-1.57461557452e-06;-0.00023666656928;-0.000897416432223;-6.30021750915e-15;7.0494825255e-16
7.0;2.0;0.926999954413;-7.32598666685e-07;-0.000229850699569;-0.000823224647009;-6.25571100997e-15;6.66892756296e-16
7.0;2.125;0.926999673518;-1.32084594194e-07;-0.000222874366428;-0.000755892897202;-6.20047090928e-15;5.26813835611e-16
7.0;2.25;0.926999891737;4.03494230755e-07;-0.000215864336973;-0.000694568447093;-6.14577290968e-15;2.79507320067e-16
7.0;2.375;0.927000020243;4.32882379937e-07;-0.000208863967776;-0.00063802097685;-6.10896424592e-15;-8.67361737988e-19
7.0;2.5;0.926999199743;-1.79264826003e-14;-0.000201616122174;-0.000586530697584;-6.15580177978e-15;0.0
7.0;2.67045048712;0.927000862532;1.4219729975e-06;-0.000191761738859;-0.000524988992447;-6.14067715947e-15;1.22102848665e-15
7.0;2.84090097423;0.926995483267;1.83937247389e-06;-0.00018213077776;-0.000469659016927;-5.8714968651e-15;2.45750685426e-15
7.0;3.01135146135;0.927011154759;7.68791858794e-07;-0.000172219951584;-0.000418130207206;-5.52685609952e-15;2.71739011501e-15
7.0;3.18180194847;0.926967405565;-5.98903594116e-07;-0.000161718395486;-0.000372408176656;-5.22165318796e-15;2.11294740385e-15
7.0;3.34090097423;0.9270543414;-1.01787869216e-06;-0.000150975928712;-0.000338355330849;-4.94762108887e-15;1.03785252961e-15
7.0;3.5;0.927;-1.58753604401e-14;-0.000140007587839;-0.00031392361115;-4.84595003014e-15;0.0
7.0;3.65909902577;0.9270543414;-1.67485047975e-06;-0.000129046037508;-0.000298195784239;-4.77566662431e-15;1.75803382269e-16
7.0;3.81819805153;0.926967405565;-1.74508538865e-06;-0.000118340524135;-0.000292535961159;-4.56943781858e-15;6.28783049933e-16
7.0;3.98864853865;0.927011154759;-5.53430795583e-07;-0.000107951126042;-0.000296589643478;-4.35910259711e-15;9.7410144187e-16
7.0;4.15909902577;0.926995483267;6.69270543339e-07;-9.82616701297e-05;-0.000307325317008;-4.11751524803e-15;9.84563992834e-16
7.0;4.32954951288;0.927000862532;7.50949594028e-07;-8.89882498916e-05;-0.000322538256384;-3.895416433e-15;4.84258900341e-16
7.0;4.5;0.926999199743;-1.51439479384e-14;-7.96526460546e-05;-0.000344092982552;-3.83464690123e-15;0.0
7.0;4.625;0.927000020243;1.0716322745e-06;-7.28916901627e-05;-0.000365983747415;-3.8142232428e-15;2.50288071518e-16
7.0;4.75;0.926999891737;1.59204910889e-06;-6.64835966807e-05;-0.00039228734052;-3.7313766443e-15;6.33716169818e-16
7.0;4.875;0.926999673518;1.61033688171e-06;-6.0154652515e-05;-0.000422342235163;-3.6246030591e-15;9.65644664924e-16
7.0;5.0;0.926999954413;1.28477016757e-06;-5.39414464538e-05;-0.000457050139803;-3.49441748324e-15;1.07482382369e-15
7.0;5.125;0.926999911949;8.47123030608e-07;-4.79048062427e-05;-0.000496925703538;-3.36785043213e-15;8.92948909259e-16
7.0;5.25;0.926999792195;4.19833649186e-07;-4.20305716394e-05;-0.000542532168631;-3.29550704217e-15;5.0675609542e-16
7.0;5.375;0.92699995006;5.85909431244e-08;-3.63567386784e-05;-0.000594580339937;-3.26116493836e-15;1.10588621594e-16
7.0;5.5;0.926999954865;-1.48404495326e-14;-3.10342968708e-05;-0.00065296675647;-3.3680604963e-15;0.0
7.0;5.625;0.926999871977;-1.06428469002e-06;-2.60390229739e-05;-0.00071733037417;-3.4798756216e-15;9.51929507442e-16
7.0;5.75;0.926999968307;-1.67193939254e-06;-2.13020540733e-05;-0.000788470877131;-3.44898602408e-15;2.12893938589e-15
7.0;5.875;0.926999984739;-2.16980290198e-06;-1.70050956076e-05;-0.000866904455234;-3.38323932671e-15;3.05398067946e-15
7.0;6.0;0.926999929213;-2.21118238266e-06;-1.31951873766e-05;-0.00095208778691;-3.29875964869e-15;3.68563686515e-15
7.0;6.125;0.927000034618;-2.56473576018e-06;-9.98881821891e-06;-0.0010435851612;-3.18257044525e-15;3.88274482011e-15
7.0;6.25;0.927000018071;-2.23713102211e-06;-7.33936753216e-06;-0.0011405466132;-3.01011623125e-15;3.5099961132e-15
7.0;6.375;0.926999804453;-1.78490601665e-06;-5.24617407884e-06;-0.00124279789392;-2.78769384963e-15;2.41777084464e-15
7.0;6.5;0.927000505214;-1.49855610232e-14;-4.03331879498e-06;-0.00134774381924;-2.32699347665e-15;0.0
7.0;6.625;0.927000141985;-2.0431948384e-06;-3.43630942346e-06;-0.00145197764936;-1.91229546304e-15;-5.27898037783e-15
7.0;6.75;0.926997475418;-2.63262676708e-06;-3.00301208824e-06;-0.00155705234002;-1.93561428008e-15;-1.12171556765e-14
7.0;6.875;0.927006505712;-3.04789973119e-06;-2.87194724347e-06;-0.00166335642115;-2.0085840509e-15;-1.64044125506e-14
7.0;7.0;0.926999999996;-2.79339195036e-06;-2.79234930585e-06;-0.00176975634133;-1.97047900322e-15;-2.1353795468e-14
