# this is a demo-export
#
# Stage :   0.000000  -  45.000000 
# AD-Channels:  undeformt    deformt   Unit
#     AD-0:     0.022583    0.130310    V
#     AD-1:     0.000000    -4.756165    V
#
# Time  :  undeformt: 0.000000     [seconds since 01.01.1970]
#            deformt: 1379.550648     [seconds since 01.01.1970]
#
#
# Index_x, Index_y, Coordinate-undef (x,y,z), Coord-def (x,y,z), Displ(x,y,z), Strain (x,y,Major, Minor, Thicknessreduction), AD-Channel 1 + 2
#
#  
  43   73  -109.780087 -5.865217 -71.277455    -112.256664 -5.883136 -69.256032    -2.476577 -0.017919 2.021423    -0.041098 0.003561 0.022003 -0.059541 -0.037565
  44   73  -106.435170 -5.746901 -71.257177    -108.909712 -5.772432 -69.242654    -2.474542 -0.025531 2.014523    0.072339 0.030120 0.082045 0.020413 0.102370
  45   73  -103.086428 -5.634122 -71.242593    -105.556133 -5.664319 -69.214948    -2.469705 -0.030198 2.027645    0.026075 0.039294 0.047896 0.017474 0.065335
  46   73  -99.731970 -5.519418 -71.247831    -102.205451 -5.552232 -69.237670    -2.473481 -0.032814 2.010161    -0.041709 0.024885 0.026249 -0.043073 -0.016838
  47   73  -96.377867 -5.403604 -71.231171    -98.850928 -5.442776 -69.218763    -2.473060 -0.039172 2.012407    -0.006680 -0.045465 -0.005987 -0.046158 -0.052170
  48   73  -93.018334 -5.294096 -71.229878    -95.489868 -5.334896 -69.218443    -2.471534 -0.040800 2.011435    0.022648 -0.110321 0.022822 -0.110496 -0.087776
  49   73  -89.653293 -5.179666 -71.246083    -92.125674 -5.233426 -69.218622    -2.472382 -0.053760 2.027460    -0.044458 -0.151757 -0.026750 -0.169464 -0.196555
  50   73  -86.290607 -5.061520 -71.228529    -88.768802 -5.125918 -69.232744    -2.478195 -0.064398 1.995786    -0.072138 -0.085292 -0.069055 -0.088375 -0.157617
  51   73  -82.921321 -4.946931 -71.233286    -85.401675 -5.005973 -69.245540    -2.480354 -0.059042 1.987746    0.083550 -0.033800 0.084080 -0.034331 0.049696
  52   73  -79.549519 -4.833152 -71.234570    -82.014366 -4.900211 -69.177867    -2.464847 -0.067059 2.056704    0.128562 -0.013286 0.130103 -0.014827 0.115124
  53   73  -76.170231 -4.715271 -71.263727    -78.635607 -4.785782 -69.189770    -2.465376 -0.070511 2.073957    -0.051018 -0.022644 -0.021240 -0.052421 -0.073705
  54   73  -72.795301 -4.603450 -71.246207    -75.270016 -4.682027 -69.204176    -2.474714 -0.078577 2.042031    -0.066441 0.017031 0.017692 -0.067103 -0.049447
  55   73  -69.416237 -4.486231 -71.236484    -71.886730 -4.563567 -69.182710    -2.470493 -0.077336 2.053774    0.010583 0.043100 0.052878 0.000805 0.053655
  56   73  -66.031471 -4.374069 -71.241214    -68.503348 -4.456668 -69.186331    -2.471877 -0.082599 2.054883    -0.011998 0.020835 0.090859 -0.082021 0.008762
  57   73  -62.648939 -4.257469 -71.215795    -65.118654 -4.355063 -69.143388    -2.469715 -0.097594 2.072407    0.043667 -0.058375 0.048420 -0.063129 -0.014741
  58   73  -59.259959 -4.141222 -71.209784    -61.727811 -4.236997 -69.124262    -2.467852 -0.095775 2.085522    0.042275 -0.081289 0.079107 -0.118121 -0.039123
  59   73  -55.865999 -4.024572 -71.214192    -58.335379 -4.116630 -69.114955    -2.469380 -0.092057 2.099237    -0.051104 -0.093425 -0.026959 -0.117571 -0.144707
  60   73  -52.471181 -3.908073 -71.205577    -54.943153 -4.012082 -69.129735    -2.471971 -0.104009 2.075841    -0.054272 -0.051962 -0.044756 -0.061478 -0.106320
  61   73  -49.076619 -3.793203 -71.177963    -51.542936 -3.903821 -69.088106    -2.466316 -0.110618 2.089857    0.057464 -0.028897 0.057839 -0.029272 0.028542
  62   73  -45.669231 -3.678837 -71.202755    -48.133747 -3.792859 -69.091870    -2.464516 -0.114023 2.110885    0.069259 -0.013609 0.069819 -0.014169 0.055609
  63   73  -42.265245 -3.562112 -71.191912    -44.727941 -3.685801 -69.075211    -2.462696 -0.123689 2.116701    -0.002602 -0.013442 0.048773 -0.064817 -0.016078
  64   73  -38.852286 -3.447606 -71.210949    -41.319084 -3.579493 -69.079653    -2.466798 -0.131888 2.131296    0.005576 -0.030822 0.031037 -0.056283 -0.025269
  65   73  -35.441222 -3.331643 -71.202820    -37.907074 -3.469907 -69.077991    -2.465852 -0.138264 2.124829    -0.005349 -0.042850 0.038042 -0.086241 -0.048255
  66   73  -32.026941 -3.213461 -71.194769    -34.495249 -3.348820 -69.077320    -2.468307 -0.135358 2.117449    0.016590 -0.060850 0.024061 -0.068322 -0.044297
  67   73  -28.606008 -3.100360 -71.202848    -31.074026 -3.247406 -69.068546    -2.468018 -0.147046 2.134302    0.119435 -0.059487 0.140289 -0.080341 0.059800
  68   73  -25.182918 -2.984034 -71.205255    -27.649407 -3.134975 -69.060032    -2.466490 -0.150941 2.145223    0.143720 -0.029340 0.183440 -0.069060 0.114123
  69   73  -21.754193 -2.866259 -71.218992    -24.215071 -3.023468 -69.070363    -2.460878 -0.157209 2.148629    -0.007027 0.037990 0.062282 -0.031319 0.030934
  70   73  -18.328355 -2.748428 -71.201637    -20.790565 -2.908032 -69.051803    -2.462210 -0.159604 2.149834    -0.118364 0.078550 0.087910 -0.127723 -0.039942
  71   73  -14.896057 -2.636585 -71.198349    -17.358856 -2.797278 -69.044051    -2.462799 -0.160694 2.154298    0.014282 -0.017890 0.030785 -0.034393 -0.003619
  72   73  -11.462429 -2.515085 -71.186561    -13.924265 -2.687159 -69.024107    -2.461836 -0.172074 2.162454    0.111772 0.016746 0.112207 0.016311 0.128371
  73   73  -8.019306 -2.399705 -71.202494    -10.477309 -2.568684 -69.009973    -2.458003 -0.168979 2.192521    0.031550 -0.016128 0.078047 -0.062626 0.015370
  74   73  -4.577802 -2.281806 -71.194548    -7.035149 -2.462843 -69.013841    -2.457347 -0.181036 2.180707    -0.003754 0.190752 0.202502 -0.015504 0.186618
  75   73  -1.134583 -2.166323 -71.178038    -3.601309 -2.350643 -69.032075    -2.466726 -0.184320 2.145962    -0.000111 0.230336 0.230375 -0.000151 0.229695
  76   73  2.315081 -2.048035 -71.175562    -0.146724 -2.234266 -68.995919    -2.461805 -0.186231 2.179643    -0.085336 0.228227 0.236370 -0.093480 0.142466
  77   73  5.768334 -1.932465 -71.172789    3.308702 -2.126922 -69.003009    -2.459633 -0.194457 2.169780    -0.010022 0.103240 0.213196 -0.119979 0.092876
  78   73  9.228874 -1.814638 -71.186910    6.770446 -2.004212 -68.977034    -2.458428 -0.189574 2.209876    -0.013385 -0.019069 0.046889 -0.079343 -0.032502
  79   73  12.688648 -1.695221 -71.181561    10.226296 -1.897141 -68.986322    -2.462352 -0.201920 2.195239    -0.049776 -0.022264 -0.007838 -0.064202 -0.072087
  80   73  16.150683 -1.579080 -71.169767    13.689114 -1.785583 -68.977650    -2.461569 -0.206503 2.192117    -0.089605 -0.020947 -0.017102 -0.093450 -0.110659
  81   73  19.620750 -1.459343 -71.177630    17.149913 -1.666933 -68.987739    -2.470837 -0.207589 2.189891    -0.085507 -0.048542 0.000976 -0.135025 -0.134231
  82   73  23.094951 -1.337897 -71.187451    20.630870 -1.551900 -68.952930    -2.464081 -0.214003 2.234520    0.089647 -0.050095 0.092363 -0.052810 0.039488
  83   73  26.565930 -1.221434 -71.166895    24.102764 -1.442928 -68.962381    -2.463165 -0.221494 2.204514    0.051013 -0.052144 0.055003 -0.056134 -0.001162
  84   73  30.045900 -1.101938 -71.169206    27.585063 -1.332999 -68.933134    -2.460838 -0.231061 2.236072    -0.041515 -0.027046 -0.023199 -0.045363 -0.068598
  85   73  33.530557 -0.986506 -71.174686    31.066382 -1.220283 -68.958245    -2.464175 -0.233778 2.216441    0.020544 0.000528 0.045139 -0.024068 0.021056
  86   73  37.020822 -0.869158 -71.187767    34.558501 -1.100282 -68.949063    -2.462320 -0.231124 2.238705    0.047212 0.007827 0.058213 -0.003174 0.055007
  87   73  40.510880 -0.751268 -71.184254    38.051844 -0.994751 -68.933169    -2.459036 -0.243482 2.251085    0.001131 0.039804 0.040187 0.000748 0.040919
  88   73  44.001772 -0.636519 -71.168210    41.545396 -0.891067 -68.913351    -2.456376 -0.254548 2.254859    -0.034001 0.018075 0.021076 -0.037001 -0.015936
  89   73  47.497594 -0.516641 -71.157402    45.038593 -0.763857 -68.901646    -2.459001 -0.247216 2.255756    0.003079 0.024167 0.032142 -0.004896 0.027237
  90   73  50.998073 -0.396987 -71.149762    48.542254 -0.648973 -68.879557    -2.455819 -0.251986 2.270205    0.049291 -0.021426 0.050473 -0.022609 0.027845
  91   73  54.505144 -0.278166 -71.152601    52.049540 -0.539715 -68.873572    -2.455604 -0.261549 2.279028    -0.017639 -0.014755 0.013209 -0.045603 -0.032410
  92   73  58.011306 -0.157160 -71.136820    55.557274 -0.425466 -68.863804    -2.454032 -0.268307 2.273015    -0.046744 -0.016865 -0.007183 -0.056426 -0.063645
  93   73  61.529909 -0.040280 -71.153318    59.069600 -0.316798 -68.881913    -2.460309 -0.276517 2.271404    0.063599 -0.014617 0.065444 -0.016462 0.048948
  94   73  65.045892 0.080715 -71.144837    62.593784 -0.193608 -68.843495    -2.452107 -0.274324 2.301342    0.039487 0.012944 0.053455 -0.001025 0.052403
  95   73  68.562663 0.198073 -71.123825    66.107720 -0.083167 -68.838109    -2.454943 -0.281241 2.285716    -0.043414 0.025722 0.046673 -0.064365 -0.017725
  96   73  72.087716 0.319516 -71.119526    69.634258 0.030193 -68.818537    -2.453458 -0.289323 2.300989    -0.031718 0.073635 0.094807 -0.052890 0.041849
  97   73  75.606434 0.438621 -71.076448    73.149215 0.149982 -68.799555    -2.457218 -0.288639 2.276893    -0.002138 0.068784 0.080505 -0.013858 0.066591
  98   73  79.142326 0.557641 -71.082095    76.684273 0.260301 -68.784300    -2.458052 -0.297341 2.297795    0.035544 0.080371 0.080700 0.035215 0.115810
  99   73  82.677553 0.680687 -71.070716    80.223681 0.380212 -68.737730    -2.453871 -0.300475 2.332987    0.034684 0.092992 0.094697 0.032979 0.127544
 100   73  86.211241 0.800544 -71.038627    83.760652 0.498389 -68.731936    -2.450589 -0.302155 2.306691    0.038143 0.082921 0.083246 0.037818 0.120949
 101   73  89.754523 0.920347 -71.026438    87.302303 0.614991 -68.711657    -2.452220 -0.305356 2.314782    -0.017626 0.040613 0.050827 -0.027840 0.022968
 102   73  93.308278 1.038803 -71.036489    90.852079 0.725444 -68.708389    -2.456198 -0.313359 2.328101    -0.013487 0.006964 0.007334 -0.013858 -0.006525
 103   73  96.859042 1.162619 -71.021678    94.405483 0.847115 -68.690545    -2.453559 -0.315504 2.331133    -0.010590 0.020927 0.022518 -0.012181 0.010333
 104   73  100.419446 1.281066 -71.025212    97.968350 0.956884 -68.663374    -2.451096 -0.324182 2.361838    -0.000132 0.058448 0.075928 -0.017612 0.058268
 105   73  103.980265 1.405024 -71.016019    101.530437 1.075241 -68.663936    -2.449827 -0.329783 2.352083    0.003515 0.061093 0.096206 -0.031599 0.064535
 106   73  107.544747 1.522054 -71.003969    105.092416 1.187738 -68.632147    -2.452331 -0.334316 2.371823    -0.056832 0.048032 0.048412 -0.057212 -0.008829
 107   73  111.117627 1.645120 -71.006637    108.660445 1.299532 -68.618934    -2.457182 -0.345588 2.387703    -0.001699 0.015482 0.015494 -0.001711 0.013781
 108   73  114.693053 1.764436 -71.002747    112.237968 1.420364 -68.624534    -2.455086 -0.344073 2.378213    0.069917 0.003197 0.081368 -0.008253 0.073054
 109   73  118.268159 1.888619 -70.983825    115.819211 1.540781 -68.610252    -2.448948 -0.347838 2.373574    -0.010624 -0.055230 0.017290 -0.083144 -0.065912
 110   73  121.848918 2.006827 -70.968675    119.398031 1.654313 -68.586572    -2.450887 -0.352513 2.382103    0.017895 -0.073454 0.020845 -0.076404 -0.055606
 111   73  125.432753 2.127795 -70.949667    122.987201 1.766811 -68.553016    -2.445552 -0.360985 2.396651    0.062893 -0.053135 0.067027 -0.057269 0.009719
 112   73  129.024640 2.249728 -70.942803    126.581998 1.881095 -68.566776    -2.442641 -0.368634 2.376026    -0.060194 0.011802 0.012126 -0.060518 -0.048423
 113   73  132.625630 2.374362 -70.951299    130.175282 1.999564 -68.560363    -2.450348 -0.374799 2.390935    -0.078692 0.059062 0.061756 -0.081386 -0.019684
 114   73  136.236690 2.493009 -70.976836    133.780366 2.117663 -68.545678    -2.456324 -0.375346 2.431158    0.024518 0.037602 0.080052 -0.017932 0.062067
 115   73  139.850758 2.612616 -70.997276    137.400951 2.236170 -68.592182    -2.449807 -0.376446 2.405095    0.053595 -0.004830 0.054695 -0.005930 0.048738
 116   73  143.468066 2.737194 -71.013846    141.015624 2.351014 -68.602634    -2.452441 -0.386180 2.411212    -0.018167 -0.066602 0.006336 -0.091104 -0.084846
 117   73  147.085709 2.862317 -71.017005    144.633108 2.468720 -68.583153    -2.452601 -0.393597 2.433852    -0.033075 -0.064555 -0.027751 -0.069880 -0.097706
 118   73  150.707067 2.980451 -71.016658    148.256580 2.582256 -68.585337    -2.450486 -0.398195 2.431320    0.059717 -0.047364 0.060056 -0.047702 0.012323
 119   73  154.326761 3.105384 -70.997761    151.870765 2.698225 -68.549786    -2.455996 -0.407159 2.447975    0.080730 -0.025254 0.080829 -0.025353 0.055425
 120   73  157.957967 3.223322 -70.999416    155.512536 2.812060 -68.556160    -2.445431 -0.411262 2.443256    -0.003535 0.007994 0.012485 -0.008027 0.004457
 121   73  161.588060 3.350440 -70.984565    159.135263 2.930372 -68.527123    -2.452796 -0.420068 2.457442    -0.027817 0.008943 0.032776 -0.051650 -0.018895
 122   73  165.225350 3.474040 -70.977164    162.781962 3.053921 -68.526625    -2.443388 -0.420119 2.450539    0.033869 -0.040280 0.061875 -0.068286 -0.006454
 123   73  168.872097 3.595785 -70.983890    166.428059 3.167860 -68.522527    -2.444039 -0.427925 2.461363    0.062266 -0.066860 0.072018 -0.076612 -0.004649
 124   73  172.517180 3.718852 -70.971775    170.079142 3.285972 -68.514852    -2.438038 -0.432880 2.456923    0.063808 -0.094571 0.077766 -0.108529 -0.030856
 125   73  176.177405 3.842164 -70.990446    173.739550 3.404793 -68.522540    -2.437855 -0.437371 2.467906    -0.002119 -0.057785 0.009143 -0.069047 -0.059946
 126   73  179.831021 3.963177 -70.975472    177.394952 3.515336 -68.519944    -2.436069 -0.447842 2.455527    0.031183 -0.030358 0.034274 -0.033448 0.000814
 127   73  183.486193 4.085988 -70.951587    181.048500 3.634741 -68.486951    -2.437692 -0.451247 2.464636    -0.005760 -0.000863 0.035939 -0.042563 -0.006639
 128   73  187.155430 4.210963 -70.954916    184.713005 3.753728 -68.463636    -2.442425 -0.457235 2.491280    -0.047670 0.048772 0.049039 -0.047937 0.001079
 129   73  190.831920 4.334119 -70.964976    188.396175 3.870173 -68.488681    -2.435745 -0.463946 2.476295    0.127578 0.045639 0.133337 0.039880 0.172970
 130   73  194.500368 4.458162 -70.938529    192.074410 3.994989 -68.472989    -2.425958 -0.463173 2.465540    0.041675 0.045182 0.074676 0.012181 0.086791
 131   73  198.180329 4.586231 -70.931596    195.749499 4.117749 -68.450208    -2.430830 -0.468481 2.481389    -0.113813 0.001396 0.007460 -0.119877 -0.112553
 132   73  201.867204 4.708394 -70.929893    199.425665 4.233730 -68.408095    -2.441539 -0.474664 2.521798    -0.049995 -0.021328 0.007020 -0.078344 -0.071380
 133   73  205.554955 4.833521 -70.917396    203.111898 4.354549 -68.405754    -2.443057 -0.478972 2.511642    0.008494 0.004246 0.041241 -0.028501 0.012727
 134   73  209.259656 4.959180 -70.938273    206.818695 4.474472 -68.401867    -2.440961 -0.484708 2.536406    0.074963 0.027937 0.079585 0.023315 0.102813
 135   73  212.969219 5.081853 -70.958410    210.528527 4.593844 -68.433206    -2.440692 -0.488009 2.525204    -0.061805 0.100360 0.116587 -0.078032 0.038450
 136   73  216.680015 5.207291 -70.968483    214.243228 4.718006 -68.420323    -2.436786 -0.489286 2.548160    -0.086748 0.166443 0.167117 -0.087422 0.079485
 137   73  220.398690 5.332027 -70.986230    217.952386 4.820489 -68.389935    -2.446304 -0.511538 2.596295    -0.081340 0.207505 0.230259 -0.104094 0.125767
 138   73  224.130211 5.457353 -71.024856    221.671082 4.931076 -68.393220    -2.459129 -0.526277 2.631636    0.037530 0.146027 0.146296 0.037261 0.183274
 139   73  227.859384 5.581386 -71.043350    225.428525 5.063655 -68.486070    -2.430859 -0.517730 2.557280    0.187187 0.065049 0.220007 0.032229 0.251672
 140   73  231.587175 5.707918 -71.044987    229.135502 5.185289 -68.441937    -2.451674 -0.522628 2.603051    0.038654 0.046171 0.097397 -0.012573 0.084740
 141   73  235.323919 5.831452 -71.056639    232.889539 5.306613 -68.475846    -2.434380 -0.524839 2.580793    -0.389984 0.149642 0.151630 -0.391972 -0.241518
 142   73  239.056829 5.957901 -71.045337    236.585116 5.399018 -68.352974    -2.471713 -0.558882 2.692363    -0.163120 0.181656 0.220304 -0.201768 0.018088
 143   73  242.799646 6.085642 -71.046877    240.360915 5.544005 -68.444345    -2.438731 -0.541637 2.602532    0.068192 0.188557 0.483663 -0.226914 0.255000
 144   73  246.547379 6.215598 -71.048233    244.096841 5.666809 -68.410142    -2.450538 -0.548789 2.638091    -0.402691 -0.053687 0.162383 -0.618762 -0.459485
 145   73  250.300970 6.341725 -71.051232    247.864049 5.788543 -68.406558    -2.436921 -0.553182 2.644674    0.372703 -0.029985 0.521608 -0.178890 0.340620
 146   73  254.058168 6.465885 -71.050269    251.609459 5.889580 -68.373098    -2.448709 -0.576306 2.677171    0.897840 -0.017882 0.981533 -0.101574 0.871303
 147   73  257.820093 6.593046 -71.048658    255.362269 6.019824 -68.345359    -2.457824 -0.573222 2.703299    -0.163824 0.154392 0.154398 -0.163829 -0.009686
 148   73  261.592633 6.719074 -71.060730    259.174495 6.148980 -68.431975    -2.418138 -0.570094 2.628756    -0.156170 0.103408 0.103418 -0.156180 -0.052951
 149   73  265.366531 6.848447 -71.063592    262.940995 6.266220 -68.412082    -2.425536 -0.582227 2.651510    0.190836 0.142028 0.484761 -0.151897 0.331028
 150   73  269.132512 6.974895 -71.033963    266.712768 6.412249 -68.413431    -2.419744 -0.562646 2.620532    -0.062780 0.086461 0.176174 -0.152493 0.023407
 151   73  272.904173 7.100484 -71.005954    270.455324 6.535854 -68.311753    -2.448848 -0.564629 2.694201    -0.565788 0.121778 0.153314 -0.597325 -0.446915
   6   74  -231.595629 -13.301594 -71.492482    -234.095036 -13.147684 -69.669521    -2.499407 0.153910 1.822961    -0.074611 -0.033079 -0.005704 -0.101986 -0.107801
   7   74  -228.346194 -13.190704 -71.503152    -230.850580 -13.038710 -69.669724    -2.504386 0.151994 1.833428    0.078774 -0.010100 0.087143 -0.018470 0.068611
   8   74  -225.094782 -13.079541 -71.503057    -227.590151 -12.930171 -69.661055    -2.495369 0.149369 1.842002    0.027225 0.005810 0.027473 0.005563 0.033026
   9   74  -221.841997 -12.967564 -71.483888    -224.338283 -12.823868 -69.651042    -2.496285 0.143696 1.832846    -0.040447 0.001584 0.004441 -0.043304 -0.038880
  10   74  -218.586419 -12.857740 -71.468146    -221.083433 -12.718768 -69.632467    -2.497014 0.138972 1.835679    0.032957 -0.030091 0.033045 -0.030180 0.002856
  11   74  -215.326091 -12.747319 -71.486138    -217.821987 -12.612206 -69.631553    -2.495897 0.135113 1.854585    0.049170 -0.019643 0.059941 -0.030414 0.029500
  12   74  -212.066320 -12.637078 -71.457178    -214.559773 -12.510915 -69.628841    -2.493452 0.126163 1.828338    -0.058393 -0.036826 -0.023915 -0.071303 -0.095292
  13   74  -208.802861 -12.524856 -71.446298    -211.305944 -12.396964 -69.626615    -2.503082 0.127893 1.819683    -0.047526 -0.007248 -0.006973 -0.047801 -0.054801
  14   74  -205.536576 -12.413413 -71.438798    -208.031239 -12.292674 -69.590433    -2.494663 0.120739 1.848365    0.042679 -0.028100 0.047276 -0.032697 0.014562
  15   74  -202.269394 -12.301243 -71.409543    -204.772074 -12.189234 -69.553180    -2.502680 0.112010 1.856364    0.031815 -0.017289 0.031835 -0.017309 0.014518
  16   74  -198.996879 -12.191573 -71.415783    -201.488522 -12.081867 -69.552652    -2.491643 0.109707 1.863132    0.075597 -0.038074 0.083084 -0.045562 0.037471
  17   74  -195.724492 -12.080892 -71.387981    -198.215615 -11.974031 -69.528276    -2.491124 0.106861 1.859705    0.023729 -0.016947 0.040332 -0.033550 0.006768
  18   74  -192.448298 -11.967564 -71.377123    -194.940198 -11.867407 -69.514262    -2.491900 0.100157 1.862862    0.011183 -0.009294 0.029411 -0.027522 0.001881
  19   74  -189.168345 -11.857830 -71.378778    -191.661709 -11.759547 -69.483527    -2.493364 0.098282 1.895251    0.016594 0.021244 0.046050 -0.008212 0.037820
  20   74  -185.887554 -11.745411 -71.360830    -188.383271 -11.653888 -69.485666    -2.495717 0.091524 1.875164    -0.082587 0.017964 0.033723 -0.098346 -0.064698
  21   74  -182.601426 -11.635178 -71.373109    -185.099820 -11.547731 -69.497447    -2.498394 0.087447 1.875662    -0.031551 0.054801 0.056083 -0.032833 0.023226
  22   74  -179.312795 -11.526883 -71.382525    -181.808308 -11.443563 -69.480150    -2.495513 0.083320 1.902375    0.148858 0.056324 0.164311 0.040871 0.204829
  23   74  -176.022264 -11.414372 -71.385001    -178.507657 -11.339345 -69.456486    -2.485394 0.075027 1.928515    0.048736 0.081929 0.112734 0.017930 0.130514
  24   74  -172.730660 -11.303912 -71.370199    -175.224246 -11.230741 -69.469214    -2.493586 0.073172 1.900984    -0.075320 0.069697 0.077144 -0.082767 -0.005687
  25   74  -169.434956 -11.192326 -71.370979    -171.924949 -11.127468 -69.463886    -2.489994 0.064858 1.907092    0.050390 0.062878 0.072063 0.041205 0.113169
  26   74  -166.138939 -11.078361 -71.349139    -168.625061 -11.019879 -69.448668    -2.486123 0.058483 1.900471    0.030876 0.038130 0.069040 -0.000034 0.068958
  27   74  -162.836323 -10.966579 -71.365421    -165.323792 -10.902854 -69.415797    -2.487469 0.063725 1.949624    -0.033210 0.039133 0.048689 -0.042766 0.005902
  28   74  -159.532313 -10.857608 -71.367810    -162.018114 -10.802081 -69.436502    -2.485801 0.055527 1.931308    0.051926 0.040207 0.065327 0.026806 0.092066
  29   74  -156.226378 -10.747229 -71.363334    -158.708512 -10.692671 -69.407630    -2.482134 0.054558 1.955704    0.062020 0.082868 0.084142 0.060746 0.144730
  30   74  -152.918415 -10.634603 -71.353525    -155.401826 -10.590096 -69.401515    -2.483412 0.044507 1.952011    -0.060755 0.096541 0.104537 -0.068751 0.035701
  31   74  -149.608806 -10.524215 -71.333882    -152.100112 -10.483239 -69.383194    -2.491305 0.040976 1.950688    -0.094076 0.106725 0.115504 -0.102855 0.012529
  32   74  -146.299543 -10.406805 -71.290311    -148.790234 -10.370709 -69.357412    -2.490691 0.036096 1.932899    0.048141 0.093369 0.106268 0.035242 0.141347
  33   74  -142.980406 -10.296553 -71.307194    -145.465095 -10.267104 -69.328348    -2.484690 0.029449 1.978846    -0.001940 0.048063 0.049993 -0.003870 0.046100
  34   74  -139.664283 -10.184246 -71.275749    -142.151017 -10.160659 -69.298440    -2.486734 0.023587 1.977309    -0.018760 0.003637 0.003880 -0.019003 -0.015126
  35   74  -136.343153 -10.069814 -71.264455    -138.831559 -10.052430 -69.298318    -2.488405 0.017384 1.966137    0.034931 -0.018688 0.036114 -0.019871 0.016233
  36   74  -133.019336 -9.961311 -71.251226    -135.508398 -9.948072 -69.281869    -2.489062 0.013239 1.969358    0.006083 0.013346 0.034541 -0.015113 0.019420
  37   74  -129.693587 -9.848562 -71.232811    -132.174757 -9.840610 -69.252189    -2.481170 0.007952 1.980621    0.039815 0.062872 0.068513 0.034175 0.102605
  38   74  -126.363079 -9.735329 -71.230345    -128.845785 -9.735029 -69.250442    -2.482706 0.000301 1.979903    0.040176 0.064814 0.068547 0.036443 0.104905
  39   74  -123.028628 -9.626110 -71.235494    -125.511604 -9.628344 -69.235854    -2.482976 -0.002235 1.999640    0.052203 0.055808 0.081380 0.026631 0.107917
  40   74  -119.692677 -9.512381 -71.231624    -122.173206 -9.519839 -69.223654    -2.480529 -0.007458 2.007971    -0.010533 0.026746 0.031836 -0.015622 0.016206
  41   74  -116.354021 -9.397507 -71.227127    -118.837973 -9.409437 -69.233667    -2.483952 -0.011930 1.993460    0.020983 0.009061 0.024894 0.005150 0.030036
  42   74  -113.014109 -9.286381 -71.210244    -115.494322 -9.305390 -69.204769    -2.480213 -0.019009 2.005475    0.055772 -0.010895 0.058738 -0.013860 0.044849
  43   74  -109.669965 -9.173131 -71.204081    -112.150789 -9.194370 -69.188202    -2.480825 -0.021239 2.015879    0.037653 -0.023989 0.046744 -0.033080 0.013647
  44   74  -106.324970 -9.057139 -71.184475    -108.802868 -9.083786 -69.168156    -2.477898 -0.026648 2.016319    0.054376 -0.037683 0.072351 -0.055658 0.016650
  45   74  -102.973469 -8.948048 -71.188673    -105.446532 -8.982113 -69.150005    -2.473063 -0.034065 2.038668    0.003463 -0.023771 0.006128 -0.026436 -0.020314
  46   74  -99.621290 -8.834695 -71.178495    -102.096137 -8.868364 -69.144261    -2.474847 -0.033669 2.034234    -0.040968 -0.008806 -0.008317 -0.041457 -0.049796
  47   74  -96.265111 -8.722399 -71.175456    -98.744660 -8.763592 -69.161954    -2.479548 -0.041193 2.013502    -0.021454 0.060401 0.073213 -0.034266 0.038906
  48   74  -92.905977 -8.608993 -71.172755    -95.385329 -8.651308 -69.144803    -2.479352 -0.042315 2.027952    -0.010716 0.029810 0.029817 -0.010724 0.019087
  49   74  -89.543104 -8.496212 -71.174936    -92.018652 -8.544149 -69.152996    -2.475548 -0.047937 2.021940    -0.030516 -0.017774 0.003373 -0.051663 -0.048315
  50   74  -86.176235 -8.380911 -71.183999    -88.651059 -8.433997 -69.142997    -2.474824 -0.053087 2.041002    -0.009001 -0.032851 0.025663 -0.067514 -0.041886
  51   74  -82.808598 -8.268546 -71.178098    -85.285102 -8.330082 -69.144816    -2.476504 -0.061536 2.033282    0.078598 -0.011669 0.085585 -0.018657 0.066868
  52   74  -79.439706 -8.155815 -71.161469    -81.916773 -8.222031 -69.120734    -2.477066 -0.066216 2.040735    0.084122 0.016513 0.084483 0.016152 0.100548
  53   74  -76.061258 -8.041251 -71.185391    -78.534642 -8.109805 -69.121741    -2.473384 -0.068554 2.063650    -0.069852 -0.047118 -0.036989 -0.079980 -0.117077
  54   74  -72.686240 -7.928395 -71.169249    -75.160009 -8.004979 -69.113608    -2.473770 -0.076584 2.055640    -0.032503 -0.018521 -0.014102 -0.036921 -0.051044
  55   74  -69.307840 -7.816729 -71.155075    -71.782846 -7.900980 -69.096410    -2.475007 -0.084251 2.058666    0.045149 0.033257 0.065443 0.012963 0.078353
  56   74  -65.926178 -7.702236 -71.142781    -68.401279 -7.789715 -69.080558    -2.475101 -0.087479 2.062223    -0.006965 -0.010052 0.025426 -0.042444 -0.017031
  57   74  -62.541364 -7.586494 -71.131229    -65.015959 -7.683114 -69.077198    -2.474595 -0.096619 2.054031    -0.009833 -0.039306 0.008400 -0.057539 -0.049168
  58   74  -59.151594 -7.471611 -71.130129    -61.624281 -7.559655 -69.039282    -2.472688 -0.088044 2.090847    0.012101 -0.037013 0.052082 -0.076995 -0.024959
  59   74  -55.755740 -7.360818 -71.144650    -58.230597 -7.455608 -69.060659    -2.474857 -0.094790 2.083992    -0.015621 0.028498 0.029827 -0.016951 0.012870
  60   74  -52.360570 -7.245722 -71.138183    -54.841271 -7.345674 -69.093673    -2.480701 -0.099952 2.044510    -0.035651 0.034783 0.061563 -0.062430 -0.000906
