Knoten;;Bezugs-;Koordinaten-;Knotenkoordinaten;;;
Nr.;Knotentyp;Knoten;System;X [m];Y [m];Z [m];Kommentar
2619;Standard;0;Kartesisch;3.600;6.200;-3.160;
2620;Standard;0;Kartesisch;3.600;6.300;-3.160;
2621;Standard;0;Kartesisch;3.600;6.400;-3.160;
2622;Standard;0;Kartesisch;3.600;6.500;-3.160;
2623;Standard;0;Kartesisch;3.600;6.600;-3.160;
2624;Standard;0;Kartesisch;3.600;6.700;-3.160;
2625;Standard;0;Kartesisch;3.600;6.800;-3.160;
2626;Standard;0;Kartesisch;3.600;6.900;-3.160;
2627;Standard;0;Kartesisch;3.600;7.000;-3.160;
2628;Standard;0;Kartesisch;3.700;0.000;-3.160;
2629;Standard;0;Kartesisch;3.700;0.100;-3.160;
2630;Standard;0;Kartesisch;3.700;0.200;-3.160;
2631;Standard;0;Kartesisch;3.700;0.300;-3.160;
2632;Standard;0;Kartesisch;3.700;0.400;-3.160;
2633;Standard;0;Kartesisch;3.700;0.500;-3.160;
2634;Standard;0;Kartesisch;3.700;0.600;-3.160;
2635;Standard;0;Kartesisch;3.700;0.700;-3.160;
2636;Standard;0;Kartesisch;3.700;0.800;-3.160;
2637;Standard;0;Kartesisch;3.700;0.900;-3.160;
2638;Standard;0;Kartesisch;3.700;1.000;-3.160;
2639;Standard;0;Kartesisch;3.700;1.100;-3.160;
2640;Standard;0;Kartesisch;3.700;1.200;-3.160;
2641;Standard;0;Kartesisch;3.700;1.300;-3.160;
2642;Standard;0;Kartesisch;3.700;1.400;-3.160;
2643;Standard;0;Kartesisch;3.700;1.500;-3.160;
2644;Standard;0;Kartesisch;3.700;1.600;-3.160;
2645;Standard;0;Kartesisch;3.700;1.700;-3.160;
2646;Standard;0;Kartesisch;3.700;1.800;-3.160;
2647;Standard;0;Kartesisch;3.700;1.900;-3.160;
2648;Standard;0;Kartesisch;3.700;2.000;-3.160;
2649;Standard;0;Kartesisch;3.700;2.100;-3.160;
2650;Standard;0;Kartesisch;3.700;2.200;-3.160;
2651;Standard;0;Kartesisch;3.700;2.300;-3.160;
2652;Standard;0;Kartesisch;3.700;2.400;-3.160;
2653;Standard;0;Kartesisch;3.700;2.500;-3.160;
2654;Standard;0;Kartesisch;3.700;2.600;-3.160;
2655;Standard;0;Kartesisch;3.700;2.700;-3.160;
2656;Standard;0;Kartesisch;3.700;2.800;-3.160;
2657;Standard;0;Kartesisch;3.700;2.900;-3.160;
2658;Standard;0;Kartesisch;3.700;3.000;-3.160;
2659;Standard;0;Kartesisch;3.700;3.100;-3.160;
2660;Standard;0;Kartesisch;3.700;3.200;-3.160;
2661;Standard;0;Kartesisch;3.700;3.300;-3.160;
2662;Standard;0;Kartesisch;3.700;3.400;-3.160;
2663;Standard;0;Kartesisch;3.700;3.500;-3.160;
2664;Standard;0;Kartesisch;3.700;3.600;-3.160;
2665;Standard;0;Kartesisch;3.700;3.700;-3.160;
2666;Standard;0;Kartesisch;3.700;3.800;-3.160;
2667;Standard;0;Kartesisch;3.700;3.900;-3.160;
2668;Standard;0;Kartesisch;3.700;4.000;-3.160;
2669;Standard;0;Kartesisch;3.700;4.100;-3.160;
2670;Standard;0;Kartesisch;3.700;4.200;-3.160;
2671;Standard;0;Kartesisch;3.700;4.300;-3.160;
2672;Standard;0;Kartesisch;3.700;4.400;-3.160;
2673;Standard;0;Kartesisch;3.700;4.500;-3.160;
2674;Standard;0;Kartesisch;3.700;4.600;-3.160;
2675;Standard;0;Kartesisch;3.700;4.700;-3.160;
2676;Standard;0;Kartesisch;3.700;4.800;-3.160;
2677;Standard;0;Kartesisch;3.700;4.900;-3.160;
2678;Standard;0;Kartesisch;3.700;5.000;-3.160;
2679;Standard;0;Kartesisch;3.700;5.100;-3.160;
2680;Standard;0;Kartesisch;3.700;5.200;-3.160;
2681;Standard;0;Kartesisch;3.700;5.300;-3.160;
2682;Standard;0;Kartesisch;3.700;5.400;-3.160;
2683;Standard;0;Kartesisch;3.700;5.500;-3.160;
2684;Standard;0;Kartesisch;3.700;5.600;-3.160;
2685;Standard;0;Kartesisch;3.700;5.700;-3.160;
2686;Standard;0;Kartesisch;3.700;5.800;-3.160;
2687;Standard;0;Kartesisch;3.700;5.900;-3.160;
2688;Standard;0;Kartesisch;3.700;6.000;-3.160;
2689;Standard;0;Kartesisch;3.700;6.100;-3.160;
2690;Standard;0;Kartesisch;3.700;6.200;-3.160;
2691;Standard;0;Kartesisch;3.700;6.300;-3.160;
2692;Standard;0;Kartesisch;3.700;6.400;-3.160;
2693;Standard;0;Kartesisch;3.700;6.500;-3.160;
2694;Standard;0;Kartesisch;3.700;6.600;-3.160;
2695;Standard;0;Kartesisch;3.700;6.700;-3.160;
2696;Standard;0;Kartesisch;3.700;6.800;-3.160;
2697;Standard;0;Kartesisch;3.700;6.900;-3.160;
2698;Standard;0;Kartesisch;3.700;7.000;-3.160;
2699;Standard;0;Kartesisch;3.800;0.000;-3.160;
2700;Standard;0;Kartesisch;3.800;0.100;-3.160;
2701;Standard;0;Kartesisch;3.800;0.200;-3.160;
2702;Standard;0;Kartesisch;3.800;0.300;-3.160;
2703;Standard;0;Kartesisch;3.800;0.400;-3.160;
2704;Standard;0;Kartesisch;3.800;0.500;-3.160;
2705;Standard;0;Kartesisch;3.800;0.600;-3.160;
2706;Standard;0;Kartesisch;3.800;0.700;-3.160;
2707;Standard;0;Kartesisch;3.800;0.800;-3.160;
2708;Standard;0;Kartesisch;3.800;0.900;-3.160;
2709;Standard;0;Kartesisch;3.800;1.000;-3.160;
2710;Standard;0;Kartesisch;3.800;1.100;-3.160;
2711;Standard;0;Kartesisch;3.800;1.200;-3.160;
2712;Standard;0;Kartesisch;3.800;1.300;-3.160;
2713;Standard;0;Kartesisch;3.800;1.400;-3.160;
2714;Standard;0;Kartesisch;3.800;1.500;-3.160;
2715;Standard;0;Kartesisch;3.800;1.600;-3.160;
2716;Standard;0;Kartesisch;3.800;1.700;-3.160;
2717;Standard;0;Kartesisch;3.800;1.800;-3.160;
2718;Standard;0;Kartesisch;3.800;1.900;-3.160;
2719;Standard;0;Kartesisch;3.800;2.000;-3.160;
2720;Standard;0;Kartesisch;3.800;2.100;-3.160;
2721;Standard;0;Kartesisch;3.800;2.200;-3.160;
2722;Standard;0;Kartesisch;3.800;2.300;-3.160;
2723;Standard;0;Kartesisch;3.800;2.400;-3.160;
2724;Standard;0;Kartesisch;3.800;2.500;-3.160;
2725;Standard;0;Kartesisch;3.800;2.600;-3.160;
2726;Standard;0;Kartesisch;3.800;2.700;-3.160;
2727;Standard;0;Kartesisch;3.800;2.800;-3.160;
2728;Standard;0;Kartesisch;3.800;2.900;-3.160;
2729;Standard;0;Kartesisch;3.800;3.000;-3.160;
2730;Standard;0;Kartesisch;3.800;3.100;-3.160;
2731;Standard;0;Kartesisch;3.800;3.200;-3.160;
2732;Standard;0;Kartesisch;3.800;3.300;-3.160;
2733;Standard;0;Kartesisch;3.800;3.400;-3.160;
2734;Standard;0;Kartesisch;3.800;3.500;-3.160;
2735;Standard;0;Kartesisch;3.800;3.600;-3.160;
2736;Standard;0;Kartesisch;3.800;3.700;-3.160;
2737;Standard;0;Kartesisch;3.800;3.800;-3.160;
2738;Standard;0;Kartesisch;3.800;3.900;-3.160;
2739;Standard;0;Kartesisch;3.800;4.000;-3.160;
2740;Standard;0;Kartesisch;3.800;4.100;-3.160;
2741;Standard;0;Kartesisch;3.800;4.200;-3.160;
2742;Standard;0;Kartesisch;3.800;4.300;-3.160;
2743;Standard;0;Kartesisch;3.800;4.400;-3.160;
2744;Standard;0;Kartesisch;3.800;4.500;-3.160;
2745;Standard;0;Kartesisch;3.800;4.600;-3.160;
2746;Standard;0;Kartesisch;3.800;4.700;-3.160;
2747;Standard;0;Kartesisch;3.800;4.800;-3.160;
2748;Standard;0;Kartesisch;3.800;4.900;-3.160;
2749;Standard;0;Kartesisch;3.800;5.000;-3.160;
2750;Standard;0;Kartesisch;3.800;5.100;-3.160;
2751;Standard;0;Kartesisch;3.800;5.200;-3.160;
2752;Standard;0;Kartesisch;3.800;5.300;-3.160;
2753;Standard;0;Kartesisch;3.800;5.400;-3.160;
2754;Standard;0;Kartesisch;3.800;5.500;-3.160;
2755;Standard;0;Kartesisch;3.800;5.600;-3.160;
2756;Standard;0;Kartesisch;3.800;5.700;-3.160;
2757;Standard;0;Kartesisch;3.800;5.800;-3.160;
2758;Standard;0;Kartesisch;3.800;5.900;-3.160;
2759;Standard;0;Kartesisch;3.800;6.000;-3.160;
2760;Standard;0;Kartesisch;3.800;6.100;-3.160;
2761;Standard;0;Kartesisch;3.800;6.200;-3.160;
2762;Standard;0;Kartesisch;3.800;6.300;-3.160;
2763;Standard;0;Kartesisch;3.800;6.400;-3.160;
2764;Standard;0;Kartesisch;3.800;6.500;-3.160;
2765;Standard;0;Kartesisch;3.800;6.600;-3.160;
2766;Standard;0;Kartesisch;3.800;6.700;-3.160;
2767;Standard;0;Kartesisch;3.800;6.800;-3.160;
2768;Standard;0;Kartesisch;3.800;6.900;-3.160;
2769;Standard;0;Kartesisch;3.800;7.000;-3.160;
2770;Standard;0;Kartesisch;3.900;0.000;-3.160;
2771;Standard;0;Kartesisch;3.900;0.100;-3.160;
2772;Standard;0;Kartesisch;3.900;0.200;-3.160;
2773;Standard;0;Kartesisch;3.900;0.300;-3.160;
2774;Standard;0;Kartesisch;3.900;0.400;-3.160;
2775;Standard;0;Kartesisch;3.900;0.500;-3.160;
2776;Standard;0;Kartesisch;3.900;0.600;-3.160;
2777;Standard;0;Kartesisch;3.900;0.700;-3.160;
2778;Standard;0;Kartesisch;3.900;0.800;-3.160;
2779;Standard;0;Kartesisch;3.900;0.900;-3.160;
2780;Standard;0;Kartesisch;3.900;1.000;-3.160;
2781;Standard;0;Kartesisch;3.900;1.100;-3.160;
2782;Standard;0;Kartesisch;3.900;1.200;-3.160;
2783;Standard;0;Kartesisch;3.900;1.300;-3.160;
2784;Standard;0;Kartesisch;3.900;1.400;-3.160;
2785;Standard;0;Kartesisch;3.900;1.500;-3.160;
2786;Standard;0;Kartesisch;3.900;1.600;-3.160;
2787;Standard;0;Kartesisch;3.900;1.700;-3.160;
2788;Standard;0;Kartesisch;3.900;1.800;-3.160;
2789;Standard;0;Kartesisch;3.900;1.900;-3.160;
2790;Standard;0;Kartesisch;3.900;2.000;-3.160;
2791;Standard;0;Kartesisch;3.900;2.100;-3.160;
2792;Standard;0;Kartesisch;3.900;2.200;-3.160;
2793;Standard;0;Kartesisch;3.900;2.300;-3.160;
2794;Standard;0;Kartesisch;3.900;2.400;-3.160;
2795;Standard;0;Kartesisch;3.900;2.500;-3.160;
2796;Standard;0;Kartesisch;3.900;2.600;-3.160;
2797;Standard;0;Kartesisch;3.900;2.700;-3.160;
2798;Standard;0;Kartesisch;3.900;2.800;-3.160;
2799;Standard;0;Kartesisch;3.900;2.900;-3.160;
2800;Standard;0;Kartesisch;3.900;3.000;-3.160;
2801;Standard;0;Kartesisch;3.900;3.100;-3.160;
2802;Standard;0;Kartesisch;3.900;3.200;-3.160;
2803;Standard;0;Kartesisch;3.900;3.300;-3.160;
2804;Standard;0;Kartesisch;3.900;3.400;-3.160;
2805;Standard;0;Kartesisch;3.900;3.500;-3.160;
2806;Standard;0;Kartesisch;3.900;3.600;-3.160;
2807;Standard;0;Kartesisch;3.900;3.700;-3.160;
2808;Standard;0;Kartesisch;3.900;3.800;-3.160;
2809;Standard;0;Kartesisch;3.900;3.900;-3.160;
2810;Standard;0;Kartesisch;3.900;4.000;-3.160;
2811;Standard;0;Kartesisch;3.900;4.100;-3.160;
2812;Standard;0;Kartesisch;3.900;4.200;-3.160;
2813;Standard;0;Kartesisch;3.900;4.300;-3.160;
2814;Standard;0;Kartesisch;3.900;4.400;-3.160;
2815;Standard;0;Kartesisch;3.900;4.500;-3.160;
2816;Standard;0;Kartesisch;3.900;4.600;-3.160;
2817;Standard;0;Kartesisch;3.900;4.700;-3.160;
2818;Standard;0;Kartesisch;3.900;4.800;-3.160;
2819;Standard;0;Kartesisch;3.900;4.900;-3.160;
2820;Standard;0;Kartesisch;3.900;5.000;-3.160;
2821;Standard;0;Kartesisch;3.900;5.100;-3.160;
2822;Standard;0;Kartesisch;3.900;5.200;-3.160;
2823;Standard;0;Kartesisch;3.900;5.300;-3.160;
2824;Standard;0;Kartesisch;3.900;5.400;-3.160;
2825;Standard;0;Kartesisch;3.900;5.500;-3.160;
2826;Standard;0;Kartesisch;3.900;5.600;-3.160;
2827;Standard;0;Kartesisch;3.900;5.700;-3.160;
2828;Standard;0;Kartesisch;3.900;5.800;-3.160;
2829;Standard;0;Kartesisch;3.900;5.900;-3.160;
2830;Standard;0;Kartesisch;3.900;6.000;-3.160;
2831;Standard;0;Kartesisch;3.900;6.100;-3.160;
2832;Standard;0;Kartesisch;3.900;6.200;-3.160;
2833;Standard;0;Kartesisch;3.900;6.300;-3.160;
2834;Standard;0;Kartesisch;3.900;6.400;-3.160;
2835;Standard;0;Kartesisch;3.900;6.500;-3.160;
2836;Standard;0;Kartesisch;3.900;6.600;-3.160;
2837;Standard;0;Kartesisch;3.900;6.700;-3.160;
2838;Standard;0;Kartesisch;3.900;6.800;-3.160;
2839;Standard;0;Kartesisch;3.900;6.900;-3.160;
2840;Standard;0;Kartesisch;3.900;7.000;-3.160;
2841;Standard;0;Kartesisch;4.000;0.000;-3.160;
2842;Standard;0;Kartesisch;4.000;0.100;-3.160;
2843;Standard;0;Kartesisch;4.000;0.200;-3.160;
2844;Standard;0;Kartesisch;4.000;0.300;-3.160;
2845;Standard;0;Kartesisch;4.000;0.400;-3.160;
2846;Standard;0;Kartesisch;4.000;0.500;-3.160;
2847;Standard;0;Kartesisch;4.000;0.600;-3.160;
2848;Standard;0;Kartesisch;4.000;0.700;-3.160;
2849;Standard;0;Kartesisch;4.000;0.800;-3.160;
2850;Standard;0;Kartesisch;4.000;0.900;-3.160;
2851;Standard;0;Kartesisch;4.000;1.000;-3.160;
2852;Standard;0;Kartesisch;4.000;1.100;-3.160;
2853;Standard;0;Kartesisch;4.000;1.200;-3.160;
2854;Standard;0;Kartesisch;4.000;1.300;-3.160;
2855;Standard;0;Kartesisch;4.000;1.400;-3.160;
2856;Standard;0;Kartesisch;4.000;1.500;-3.160;
2857;Standard;0;Kartesisch;4.000;1.600;-3.160;
2858;Standard;0;Kartesisch;4.000;1.700;-3.160;
2859;Standard;0;Kartesisch;4.000;1.800;-3.160;
2860;Standard;0;Kartesisch;4.000;1.900;-3.160;
2861;Standard;0;Kartesisch;4.000;2.000;-3.160;
2862;Standard;0;Kartesisch;4.000;2.100;-3.160;
2863;Standard;0;Kartesisch;4.000;2.200;-3.160;
2864;Standard;0;Kartesisch;4.000;2.300;-3.160;
2865;Standard;0;Kartesisch;4.000;2.400;-3.160;
2866;Standard;0;Kartesisch;4.000;2.500;-3.160;
2867;Standard;0;Kartesisch;4.000;2.600;-3.160;
2868;Standard;0;Kartesisch;4.000;2.700;-3.160;
2869;Standard;0;Kartesisch;4.000;2.800;-3.160;
2870;Standard;0;Kartesisch;4.000;2.900;-3.160;
2871;Standard;0;Kartesisch;4.000;3.000;-3.160;
2872;Standard;0;Kartesisch;4.000;3.100;-3.160;
2873;Standard;0;Kartesisch;4.000;3.200;-3.160;
2874;Standard;0;Kartesisch;4.000;3.300;-3.160;
2875;Standard;0;Kartesisch;4.000;3.400;-3.160;
2876;Standard;0;Kartesisch;4.000;3.500;-3.160;
2877;Standard;0;Kartesisch;4.000;3.600;-3.160;
2878;Standard;0;Kartesisch;4.000;3.700;-3.160;
2879;Standard;0;Kartesisch;4.000;3.800;-3.160;
2880;Standard;0;Kartesisch;4.000;3.900;-3.160;
2881;Standard;0;Kartesisch;4.000;4.000;-3.160;
2882;Standard;0;Kartesisch;4.000;4.100;-3.160;
2883;Standard;0;Kartesisch;4.000;4.200;-3.160;
2884;Standard;0;Kartesisch;4.000;4.300;-3.160;
2885;Standard;0;Kartesisch;4.000;4.400;-3.160;
2886;Standard;0;Kartesisch;4.000;4.500;-3.160;
2887;Standard;0;Kartesisch;4.000;4.600;-3.160;
2888;Standard;0;Kartesisch;4.000;4.700;-3.160;
2889;Standard;0;Kartesisch;4.000;4.800;-3.160;
2890;Standard;0;Kartesisch;4.000;4.900;-3.160;
2891;Standard;0;Kartesisch;4.000;5.000;-3.160;
2892;Standard;0;Kartesisch;4.000;5.100;-3.160;
2893;Standard;0;Kartesisch;4.000;5.200;-3.160;
2894;Standard;0;Kartesisch;4.000;5.300;-3.160;
2895;Standard;0;Kartesisch;4.000;5.400;-3.160;
2896;Standard;0;Kartesisch;4.000;5.500;-3.160;
2897;Standard;0;Kartesisch;4.000;5.600;-3.160;
2898;Standard;0;Kartesisch;4.000;5.700;-3.160;
2899;Standard;0;Kartesisch;4.000;5.800;-3.160;
2900;Standard;0;Kartesisch;4.000;5.900;-3.160;
2901;Standard;0;Kartesisch;4.000;6.000;-3.160;
2902;Standard;0;Kartesisch;4.000;6.100;-3.160;
2903;Standard;0;Kartesisch;4.000;6.200;-3.160;
2904;Standard;0;Kartesisch;4.000;6.300;-3.160;
2905;Standard;0;Kartesisch;4.000;6.400;-3.160;
2906;Standard;0;Kartesisch;4.000;6.500;-3.160;
2907;Standard;0;Kartesisch;4.000;6.600;-3.160;
2908;Standard;0;Kartesisch;4.000;6.700;-3.160;
2909;Standard;0;Kartesisch;4.000;6.800;-3.160;
2910;Standard;0;Kartesisch;4.000;6.900;-3.160;
2911;Standard;0;Kartesisch;4.000;7.000;-3.160;
2912;Standard;0;Kartesisch;4.100;0.000;-3.160;
2913;Standard;0;Kartesisch;4.100;0.100;-3.160;
2914;Standard;0;Kartesisch;4.100;0.200;-3.160;
2915;Standard;0;Kartesisch;4.100;0.300;-3.160;
2916;Standard;0;Kartesisch;4.100;0.400;-3.160;
2917;Standard;0;Kartesisch;4.100;0.500;-3.160;
2918;Standard;0;Kartesisch;4.100;0.600;-3.160;
2919;Standard;0;Kartesisch;4.100;0.700;-3.160;
2920;Standard;0;Kartesisch;4.100;0.800;-3.160;
2921;Standard;0;Kartesisch;4.100;0.900;-3.160;
2922;Standard;0;Kartesisch;4.100;1.000;-3.160;
2923;Standard;0;Kartesisch;4.100;1.100;-3.160;
2924;Standard;0;Kartesisch;4.100;1.200;-3.160;
2925;Standard;0;Kartesisch;4.100;1.300;-3.160;
2926;Standard;0;Kartesisch;4.100;1.400;-3.160;
2927;Standard;0;Kartesisch;4.100;1.500;-3.160;
2928;Standard;0;Kartesisch;4.100;1.600;-3.160;
2929;Standard;0;Kartesisch;4.100;1.700;-3.160;
2930;Standard;0;Kartesisch;4.100;1.800;-3.160;
2931;Standard;0;Kartesisch;4.100;1.900;-3.160;
2932;Standard;0;Kartesisch;4.100;2.000;-3.160;
2933;Standard;0;Kartesisch;4.100;2.100;-3.160;
2934;Standard;0;Kartesisch;4.100;2.200;-3.160;
2935;Standard;0;Kartesisch;4.100;2.300;-3.160;
2936;Standard;0;Kartesisch;4.100;2.400;-3.160;
2937;Standard;0;Kartesisch;4.100;2.500;-3.160;
2938;Standard;0;Kartesisch;4.100;2.600;-3.160;
2939;Standard;0;Kartesisch;4.100;2.700;-3.160;
2940;Standard;0;Kartesisch;4.100;2.800;-3.160;
2941;Standard;0;Kartesisch;4.100;2.900;-3.160;
2942;Standard;0;Kartesisch;4.100;3.000;-3.160;
2943;Standard;0;Kartesisch;4.100;3.100;-3.160;
2944;Standard;0;Kartesisch;4.100;3.200;-3.160;
2945;Standard;0;Kartesisch;4.100;3.300;-3.160;
2946;Standard;0;Kartesisch;4.100;3.400;-3.160;
2947;Standard;0;Kartesisch;4.100;3.500;-3.160;
2948;Standard;0;Kartesisch;4.100;3.600;-3.160;
2949;Standard;0;Kartesisch;4.100;3.700;-3.160;
2950;Standard;0;Kartesisch;4.100;3.800;-3.160;
2951;Standard;0;Kartesisch;4.100;3.900;-3.160;
2952;Standard;0;Kartesisch;4.100;4.000;-3.160;
2953;Standard;0;Kartesisch;4.100;4.100;-3.160;
2954;Standard;0;Kartesisch;4.100;4.200;-3.160;
2955;Standard;0;Kartesisch;4.100;4.300;-3.160;
2956;Standard;0;Kartesisch;4.100;4.400;-3.160;
2957;Standard;0;Kartesisch;4.100;4.500;-3.160;
2958;Standard;0;Kartesisch;4.100;4.600;-3.160;
2959;Standard;0;Kartesisch;4.100;4.700;-3.160;
2960;Standard;0;Kartesisch;4.100;4.800;-3.160;
2961;Standard;0;Kartesisch;4.100;4.900;-3.160;
2962;Standard;0;Kartesisch;4.100;5.000;-3.160;
2963;Standard;0;Kartesisch;4.100;5.100;-3.160;
2964;Standard;0;Kartesisch;4.100;5.200;-3.160;
2965;Standard;0;Kartesisch;4.100;5.300;-3.160;
2966;Standard;0;Kartesisch;4.100;5.400;-3.160;
2967;Standard;0;Kartesisch;4.100;5.500;-3.160;
2968;Standard;0;Kartesisch;4.100;5.600;-3.160;
2969;Standard;0;Kartesisch;4.100;5.700;-3.160;
2970;Standard;0;Kartesisch;4.100;5.800;-3.160;
2971;Standard;0;Kartesisch;4.100;5.900;-3.160;
2972;Standard;0;Kartesisch;4.100;6.000;-3.160;
2973;Standard;0;Kartesisch;4.100;6.100;-3.160;
2974;Standard;0;Kartesisch;4.100;6.200;-3.160;
2975;Standard;0;Kartesisch;4.100;6.300;-3.160;
2976;Standard;0;Kartesisch;4.100;6.400;-3.160;
2977;Standard;0;Kartesisch;4.100;6.500;-3.160;
2978;Standard;0;Kartesisch;4.100;6.600;-3.160;
2979;Standard;0;Kartesisch;4.100;6.700;-3.160;
2980;Standard;0;Kartesisch;4.100;6.800;-3.160;
2981;Standard;0;Kartesisch;4.100;6.900;-3.160;
2982;Standard;0;Kartesisch;4.100;7.000;-3.160;
2983;Standard;0;Kartesisch;4.200;0.000;-3.160;
2984;Standard;0;Kartesisch;4.200;0.100;-3.160;
2985;Standard;0;Kartesisch;4.200;0.200;-3.160;
2986;Standard;0;Kartesisch;4.200;0.300;-3.160;
2987;Standard;0;Kartesisch;4.200;0.400;-3.160;
2988;Standard;0;Kartesisch;4.200;0.500;-3.160;
2989;Standard;0;Kartesisch;4.200;0.600;-3.160;
2990;Standard;0;Kartesisch;4.200;0.700;-3.160;
2991;Standard;0;Kartesisch;4.200;0.800;-3.160;
2992;Standard;0;Kartesisch;4.200;0.900;-3.160;
2993;Standard;0;Kartesisch;4.200;1.000;-3.160;
2994;Standard;0;Kartesisch;4.200;1.100;-3.160;
2995;Standard;0;Kartesisch;4.200;1.200;-3.160;
2996;Standard;0;Kartesisch;4.200;1.300;-3.160;
2997;Standard;0;Kartesisch;4.200;1.400;-3.160;
2998;Standard;0;Kartesisch;4.200;1.500;-3.160;
2999;Standard;0;Kartesisch;4.200;1.600;-3.160;
3000;Standard;0;Kartesisch;4.200;1.700;-3.160;
3001;Standard;0;Kartesisch;4.200;1.800;-3.160;
3002;Standard;0;Kartesisch;4.200;1.900;-3.160;
3003;Standard;0;Kartesisch;4.200;2.000;-3.160;
3004;Standard;0;Kartesisch;4.200;2.100;-3.160;
3005;Standard;0;Kartesisch;4.200;2.200;-3.160;
3006;Standard;0;Kartesisch;4.200;2.300;-3.160;
3007;Standard;0;Kartesisch;4.200;2.400;-3.160;
3008;Standard;0;Kartesisch;4.200;2.500;-3.160;
3009;Standard;0;Kartesisch;4.200;2.600;-3.160;
3010;Standard;0;Kartesisch;4.200;2.700;-3.160;
3011;Standard;0;Kartesisch;4.200;2.800;-3.160;
3012;Standard;0;Kartesisch;4.200;2.900;-3.160;
3013;Standard;0;Kartesisch;4.200;3.000;-3.160;
3014;Standard;0;Kartesisch;4.200;3.100;-3.160;
3015;Standard;0;Kartesisch;4.200;3.200;-3.160;
3016;Standard;0;Kartesisch;4.200;3.300;-3.160;
3017;Standard;0;Kartesisch;4.200;3.400;-3.160;
3018;Standard;0;Kartesisch;4.200;3.500;-3.160;
3019;Standard;0;Kartesisch;4.200;3.600;-3.160;
3020;Standard;0;Kartesisch;4.200;3.700;-3.160;
3021;Standard;0;Kartesisch;4.200;3.800;-3.160;
3022;Standard;0;Kartesisch;4.200;3.900;-3.160;
3023;Standard;0;Kartesisch;4.200;4.000;-3.160;
3024;Standard;0;Kartesisch;4.200;4.100;-3.160;
3025;Standard;0;Kartesisch;4.200;4.200;-3.160;
3026;Standard;0;Kartesisch;4.200;4.300;-3.160;
3027;Standard;0;Kartesisch;4.200;4.400;-3.160;
3028;Standard;0;Kartesisch;4.200;4.500;-3.160;
3029;Standard;0;Kartesisch;4.200;4.600;-3.160;
3030;Standard;0;Kartesisch;4.200;4.700;-3.160;
3031;Standard;0;Kartesisch;4.200;4.800;-3.160;
3032;Standard;0;Kartesisch;4.200;4.900;-3.160;
3033;Standard;0;Kartesisch;4.200;5.000;-3.160;
3034;Standard;0;Kartesisch;4.200;5.100;-3.160;
3035;Standard;0;Kartesisch;4.200;5.200;-3.160;
3036;Standard;0;Kartesisch;4.200;5.300;-3.160;
3037;Standard;0;Kartesisch;4.200;5.400;-3.160;
3038;Standard;0;Kartesisch;4.200;5.500;-3.160;
3039;Standard;0;Kartesisch;4.200;5.600;-3.160;
3040;Standard;0;Kartesisch;4.200;5.700;-3.160;
3041;Standard;0;Kartesisch;4.200;5.800;-3.160;
3042;Standard;0;Kartesisch;4.200;5.900;-3.160;
3043;Standard;0;Kartesisch;4.200;6.000;-3.160;
3044;Standard;0;Kartesisch;4.200;6.100;-3.160;
3045;Standard;0;Kartesisch;4.200;6.200;-3.160;
3046;Standard;0;Kartesisch;4.200;6.300;-3.160;
3047;Standard;0;Kartesisch;4.200;6.400;-3.160;
3048;Standard;0;Kartesisch;4.200;6.500;-3.160;
3049;Standard;0;Kartesisch;4.200;6.600;-3.160;
3050;Standard;0;Kartesisch;4.200;6.700;-3.160;
3051;Standard;0;Kartesisch;4.200;6.800;-3.160;
3052;Standard;0;Kartesisch;4.200;6.900;-3.160;
3053;Standard;0;Kartesisch;4.200;7.000;-3.160;
3054;Standard;0;Kartesisch;4.300;0.000;-3.160;
3055;Standard;0;Kartesisch;4.300;0.100;-3.160;
3056;Standard;0;Kartesisch;4.300;0.200;-3.160;
3057;Standard;0;Kartesisch;4.300;0.300;-3.160;
3058;Standard;0;Kartesisch;4.300;0.400;-3.160;
3059;Standard;0;Kartesisch;4.300;0.500;-3.160;
3060;Standard;0;Kartesisch;4.300;0.600;-3.160;
3061;Standard;0;Kartesisch;4.300;0.700;-3.160;
3062;Standard;0;Kartesisch;4.300;0.800;-3.160;
3063;Standard;0;Kartesisch;4.300;0.900;-3.160;
3064;Standard;0;Kartesisch;4.300;1.000;-3.160;
3065;Standard;0;Kartesisch;4.300;1.100;-3.160;
3066;Standard;0;Kartesisch;4.300;1.200;-3.160;
3067;Standard;0;Kartesisch;4.300;1.300;-3.160;
3068;Standard;0;Kartesisch;4.300;1.400;-3.160;
3069;Standard;0;Kartesisch;4.300;1.500;-3.160;
3070;Standard;0;Kartesisch;4.300;1.600;-3.160;
3071;Standard;0;Kartesisch;4.300;1.700;-3.160;
3072;Standard;0;Kartesisch;4.300;1.800;-3.160;
3073;Standard;0;Kartesisch;4.300;1.900;-3.160;
3074;Standard;0;Kartesisch;4.300;2.000;-3.160;
3075;Standard;0;Kartesisch;4.300;2.100;-3.160;
3076;Standard;0;Kartesisch;4.300;2.200;-3.160;
3077;Standard;0;Kartesisch;4.300;2.300;-3.160;
3078;Standard;0;Kartesisch;4.300;2.400;-3.160;
3079;Standard;0;Kartesisch;4.300;2.500;-3.160;
3080;Standard;0;Kartesisch;4.300;2.600;-3.160;
3081;Standard;0;Kartesisch;4.300;2.700;-3.160;
3082;Standard;0;Kartesisch;4.300;2.800;-3.160;
