Knoten;;Bezugs-;Koordinaten-;Knotenkoordinaten;;;
Nr.;Knotentyp;Knoten;System;X [m];Y [m];Z [m];Kommentar
4045;Standard;0;Kartesisch;0.200;6.100;-3.651;
4046;Standard;0;Kartesisch;0.200;6.000;-3.675;
4047;Standard;0;Kartesisch;0.300;8.000;-3.225;
4048;Standard;0;Kartesisch;0.300;7.900;-3.248;
4049;Standard;0;Kartesisch;0.300;7.800;-3.271;
4050;Standard;0;Kartesisch;0.300;7.700;-3.294;
4051;Standard;0;Kartesisch;0.300;7.600;-3.318;
4052;Standard;0;Kartesisch;0.300;7.500;-3.341;
4053;Standard;0;Kartesisch;0.300;7.400;-3.364;
4054;Standard;0;Kartesisch;0.300;7.300;-3.387;
4055;Standard;0;Kartesisch;0.300;7.200;-3.410;
4056;Standard;0;Kartesisch;0.300;7.100;-3.433;
4057;Standard;0;Kartesisch;0.300;7.000;-3.456;
4058;Standard;0;Kartesisch;0.300;6.900;-3.479;
4059;Standard;0;Kartesisch;0.300;6.800;-3.503;
4060;Standard;0;Kartesisch;0.300;6.700;-3.526;
4061;Standard;0;Kartesisch;0.300;6.600;-3.549;
4062;Standard;0;Kartesisch;0.300;6.500;-3.572;
4063;Standard;0;Kartesisch;0.300;6.400;-3.595;
4064;Standard;0;Kartesisch;0.300;6.300;-3.618;
4065;Standard;0;Kartesisch;0.300;6.200;-3.641;
4066;Standard;0;Kartesisch;0.300;6.100;-3.664;
4067;Standard;0;Kartesisch;0.300;6.000;-3.688;
4068;Standard;0;Kartesisch;0.400;8.000;-3.250;
4069;Standard;0;Kartesisch;0.400;7.900;-3.273;
4070;Standard;0;Kartesisch;0.400;7.800;-3.295;
4071;Standard;0;Kartesisch;0.400;7.700;-3.318;
4072;Standard;0;Kartesisch;0.400;7.600;-3.340;
4073;Standard;0;Kartesisch;0.400;7.500;-3.363;
4074;Standard;0;Kartesisch;0.400;7.400;-3.385;
4075;Standard;0;Kartesisch;0.400;7.300;-3.408;
4076;Standard;0;Kartesisch;0.400;7.200;-3.430;
4077;Standard;0;Kartesisch;0.400;7.100;-3.453;
4078;Standard;0;Kartesisch;0.400;7.000;-3.475;
4079;Standard;0;Kartesisch;0.400;6.900;-3.498;
4080;Standard;0;Kartesisch;0.400;6.800;-3.520;
4081;Standard;0;Kartesisch;0.400;6.700;-3.543;
4082;Standard;0;Kartesisch;0.400;6.600;-3.565;
4083;Standard;0;Kartesisch;0.400;6.500;-3.588;
4084;Standard;0;Kartesisch;0.400;6.400;-3.610;
4085;Standard;0;Kartesisch;0.400;6.300;-3.633;
4086;Standard;0;Kartesisch;0.400;6.200;-3.655;
4087;Standard;0;Kartesisch;0.400;6.100;-3.678;
4088;Standard;0;Kartesisch;0.400;6.000;-3.700;
4089;Standard;0;Kartesisch;0.500;8.000;-3.275;
4090;Standard;0;Kartesisch;0.500;7.900;-3.297;
4091;Standard;0;Kartesisch;0.500;7.800;-3.319;
4092;Standard;0;Kartesisch;0.500;7.700;-3.341;
4093;Standard;0;Kartesisch;0.500;7.600;-3.363;
4094;Standard;0;Kartesisch;0.500;7.500;-3.384;
4095;Standard;0;Kartesisch;0.500;7.400;-3.406;
4096;Standard;0;Kartesisch;0.500;7.300;-3.428;
4097;Standard;0;Kartesisch;0.500;7.200;-3.450;
4098;Standard;0;Kartesisch;0.500;7.100;-3.472;
4099;Standard;0;Kartesisch;0.500;7.000;-3.494;
4100;Standard;0;Kartesisch;0.500;6.900;-3.516;
4101;Standard;0;Kartesisch;0.500;6.800;-3.538;
4102;Standard;0;Kartesisch;0.500;6.700;-3.559;
4103;Standard;0;Kartesisch;0.500;6.600;-3.581;
4104;Standard;0;Kartesisch;0.500;6.500;-3.603;
4105;Standard;0;Kartesisch;0.500;6.400;-3.625;
4106;Standard;0;Kartesisch;0.500;6.300;-3.647;
4107;Standard;0;Kartesisch;0.500;6.200;-3.669;
4108;Standard;0;Kartesisch;0.500;6.100;-3.691;
4109;Standard;0;Kartesisch;0.500;6.000;-3.713;
4110;Standard;0;Kartesisch;0.600;8.000;-3.300;
4111;Standard;0;Kartesisch;0.600;7.900;-3.321;
4112;Standard;0;Kartesisch;0.600;7.800;-3.343;
4113;Standard;0;Kartesisch;0.600;7.700;-3.364;
4114;Standard;0;Kartesisch;0.600;7.600;-3.385;
4115;Standard;0;Kartesisch;0.600;7.500;-3.406;
4116;Standard;0;Kartesisch;0.600;7.400;-3.428;
4117;Standard;0;Kartesisch;0.600;7.300;-3.449;
4118;Standard;0;Kartesisch;0.600;7.200;-3.470;
4119;Standard;0;Kartesisch;0.600;7.100;-3.491;
4120;Standard;0;Kartesisch;0.600;7.000;-3.513;
4121;Standard;0;Kartesisch;0.600;6.900;-3.534;
4122;Standard;0;Kartesisch;0.600;6.800;-3.555;
4123;Standard;0;Kartesisch;0.600;6.700;-3.576;
4124;Standard;0;Kartesisch;0.600;6.600;-3.598;
4125;Standard;0;Kartesisch;0.600;6.500;-3.619;
4126;Standard;0;Kartesisch;0.600;6.400;-3.640;
4127;Standard;0;Kartesisch;0.600;6.300;-3.661;
4128;Standard;0;Kartesisch;0.600;6.200;-3.683;
4129;Standard;0;Kartesisch;0.600;6.100;-3.704;
4130;Standard;0;Kartesisch;0.600;6.000;-3.725;
4131;Standard;0;Kartesisch;0.700;8.000;-3.325;
4132;Standard;0;Kartesisch;0.700;7.900;-3.346;
4133;Standard;0;Kartesisch;0.700;7.800;-3.366;
4134;Standard;0;Kartesisch;0.700;7.700;-3.387;
4135;Standard;0;Kartesisch;0.700;7.600;-3.408;
4136;Standard;0;Kartesisch;0.700;7.500;-3.428;
4137;Standard;0;Kartesisch;0.700;7.400;-3.449;
4138;Standard;0;Kartesisch;0.700;7.300;-3.469;
4139;Standard;0;Kartesisch;0.700;7.200;-3.490;
4140;Standard;0;Kartesisch;0.700;7.100;-3.511;
4141;Standard;0;Kartesisch;0.700;7.000;-3.531;
4142;Standard;0;Kartesisch;0.700;6.900;-3.552;
4143;Standard;0;Kartesisch;0.700;6.800;-3.573;
4144;Standard;0;Kartesisch;0.700;6.700;-3.593;
4145;Standard;0;Kartesisch;0.700;6.600;-3.614;
4146;Standard;0;Kartesisch;0.700;6.500;-3.634;
4147;Standard;0;Kartesisch;0.700;6.400;-3.655;
4148;Standard;0;Kartesisch;0.700;6.300;-3.676;
4149;Standard;0;Kartesisch;0.700;6.200;-3.696;
4150;Standard;0;Kartesisch;0.700;6.100;-3.717;
4151;Standard;0;Kartesisch;0.700;6.000;-3.738;
4152;Standard;0;Kartesisch;0.800;8.000;-3.350;
4153;Standard;0;Kartesisch;0.800;7.900;-3.370;
4154;Standard;0;Kartesisch;0.800;7.800;-3.390;
4155;Standard;0;Kartesisch;0.800;7.700;-3.410;
4156;Standard;0;Kartesisch;0.800;7.600;-3.430;
4157;Standard;0;Kartesisch;0.800;7.500;-3.450;
4158;Standard;0;Kartesisch;0.800;7.400;-3.470;
4159;Standard;0;Kartesisch;0.800;7.300;-3.490;
4160;Standard;0;Kartesisch;0.800;7.200;-3.510;
4161;Standard;0;Kartesisch;0.800;7.100;-3.530;
4162;Standard;0;Kartesisch;0.800;7.000;-3.550;
4163;Standard;0;Kartesisch;0.800;6.900;-3.570;
4164;Standard;0;Kartesisch;0.800;6.800;-3.590;
4165;Standard;0;Kartesisch;0.800;6.700;-3.610;
4166;Standard;0;Kartesisch;0.800;6.600;-3.630;
4167;Standard;0;Kartesisch;0.800;6.500;-3.650;
4168;Standard;0;Kartesisch;0.800;6.400;-3.670;
4169;Standard;0;Kartesisch;0.800;6.300;-3.690;
4170;Standard;0;Kartesisch;0.800;6.200;-3.710;
4171;Standard;0;Kartesisch;0.800;6.100;-3.730;
4172;Standard;0;Kartesisch;0.800;6.000;-3.750;
4173;Standard;0;Kartesisch;0.900;8.000;-3.375;
4174;Standard;0;Kartesisch;0.900;7.900;-3.394;
4175;Standard;0;Kartesisch;0.900;7.800;-3.414;
4176;Standard;0;Kartesisch;0.900;7.700;-3.433;
4177;Standard;0;Kartesisch;0.900;7.600;-3.453;
4178;Standard;0;Kartesisch;0.900;7.500;-3.472;
4179;Standard;0;Kartesisch;0.900;7.400;-3.491;
4180;Standard;0;Kartesisch;0.900;7.300;-3.511;
4181;Standard;0;Kartesisch;0.900;7.200;-3.530;
4182;Standard;0;Kartesisch;0.900;7.100;-3.549;
4183;Standard;0;Kartesisch;0.900;7.000;-3.569;
4184;Standard;0;Kartesisch;0.900;6.900;-3.588;
4185;Standard;0;Kartesisch;0.900;6.800;-3.608;
4186;Standard;0;Kartesisch;0.900;6.700;-3.627;
4187;Standard;0;Kartesisch;0.900;6.600;-3.646;
4188;Standard;0;Kartesisch;0.900;6.500;-3.666;
4189;Standard;0;Kartesisch;0.900;6.400;-3.685;
4190;Standard;0;Kartesisch;0.900;6.300;-3.704;
4191;Standard;0;Kartesisch;0.900;6.200;-3.724;
4192;Standard;0;Kartesisch;0.900;6.100;-3.743;
4193;Standard;0;Kartesisch;0.900;6.000;-3.763;
4194;Standard;0;Kartesisch;1.000;8.000;-3.400;
4195;Standard;0;Kartesisch;1.000;7.900;-3.419;
4196;Standard;0;Kartesisch;1.000;7.800;-3.438;
4197;Standard;0;Kartesisch;1.000;7.700;-3.456;
4198;Standard;0;Kartesisch;1.000;7.600;-3.475;
4199;Standard;0;Kartesisch;1.000;7.500;-3.494;
4200;Standard;0;Kartesisch;1.000;7.400;-3.513;
4201;Standard;0;Kartesisch;1.000;7.300;-3.531;
4202;Standard;0;Kartesisch;1.000;7.200;-3.550;
4203;Standard;0;Kartesisch;1.000;7.100;-3.569;
4204;Standard;0;Kartesisch;1.000;7.000;-3.588;
4205;Standard;0;Kartesisch;1.000;6.900;-3.606;
4206;Standard;0;Kartesisch;1.000;6.800;-3.625;
4207;Standard;0;Kartesisch;1.000;6.700;-3.644;
4208;Standard;0;Kartesisch;1.000;6.600;-3.663;
4209;Standard;0;Kartesisch;1.000;6.500;-3.681;
4210;Standard;0;Kartesisch;1.000;6.400;-3.700;
4211;Standard;0;Kartesisch;1.000;6.300;-3.719;
4212;Standard;0;Kartesisch;1.000;6.200;-3.738;
4213;Standard;0;Kartesisch;1.000;6.100;-3.756;
4214;Standard;0;Kartesisch;1.000;6.000;-3.775;
4215;Standard;0;Kartesisch;1.100;8.000;-3.425;
4216;Standard;0;Kartesisch;1.100;7.900;-3.443;
4217;Standard;0;Kartesisch;1.100;7.800;-3.461;
4218;Standard;0;Kartesisch;1.100;7.700;-3.479;
4219;Standard;0;Kartesisch;1.100;7.600;-3.498;
4220;Standard;0;Kartesisch;1.100;7.500;-3.516;
4221;Standard;0;Kartesisch;1.100;7.400;-3.534;
4222;Standard;0;Kartesisch;1.100;7.300;-3.552;
4223;Standard;0;Kartesisch;1.100;7.200;-3.570;
4224;Standard;0;Kartesisch;1.100;7.100;-3.588;
4225;Standard;0;Kartesisch;1.100;7.000;-3.606;
4226;Standard;0;Kartesisch;1.100;6.900;-3.624;
4227;Standard;0;Kartesisch;1.100;6.800;-3.643;
4228;Standard;0;Kartesisch;1.100;6.700;-3.661;
4229;Standard;0;Kartesisch;1.100;6.600;-3.679;
4230;Standard;0;Kartesisch;1.100;6.500;-3.697;
4231;Standard;0;Kartesisch;1.100;6.400;-3.715;
4232;Standard;0;Kartesisch;1.100;6.300;-3.733;
4233;Standard;0;Kartesisch;1.100;6.200;-3.751;
4234;Standard;0;Kartesisch;1.100;6.100;-3.769;
4235;Standard;0;Kartesisch;1.100;6.000;-3.788;
4236;Standard;0;Kartesisch;1.200;8.000;-3.450;
4237;Standard;0;Kartesisch;1.200;7.900;-3.468;
4238;Standard;0;Kartesisch;1.200;7.800;-3.485;
4239;Standard;0;Kartesisch;1.200;7.700;-3.503;
4240;Standard;0;Kartesisch;1.200;7.600;-3.520;
4241;Standard;0;Kartesisch;1.200;7.500;-3.538;
4242;Standard;0;Kartesisch;1.200;7.400;-3.555;
4243;Standard;0;Kartesisch;1.200;7.300;-3.573;
4244;Standard;0;Kartesisch;1.200;7.200;-3.590;
4245;Standard;0;Kartesisch;1.200;7.100;-3.608;
4246;Standard;0;Kartesisch;1.200;7.000;-3.625;
4247;Standard;0;Kartesisch;1.200;6.900;-3.643;
4248;Standard;0;Kartesisch;1.200;6.800;-3.660;
4249;Standard;0;Kartesisch;1.200;6.700;-3.678;
4250;Standard;0;Kartesisch;1.200;6.600;-3.695;
4251;Standard;0;Kartesisch;1.200;6.500;-3.713;
4252;Standard;0;Kartesisch;1.200;6.400;-3.730;
4253;Standard;0;Kartesisch;1.200;6.300;-3.748;
4254;Standard;0;Kartesisch;1.200;6.200;-3.765;
4255;Standard;0;Kartesisch;1.200;6.100;-3.783;
4256;Standard;0;Kartesisch;1.200;6.000;-3.800;
4257;Standard;0;Kartesisch;1.300;8.000;-3.475;
4258;Standard;0;Kartesisch;1.300;7.900;-3.492;
4259;Standard;0;Kartesisch;1.300;7.800;-3.509;
4260;Standard;0;Kartesisch;1.300;7.700;-3.526;
4261;Standard;0;Kartesisch;1.300;7.600;-3.543;
4262;Standard;0;Kartesisch;1.300;7.500;-3.559;
4263;Standard;0;Kartesisch;1.300;7.400;-3.576;
4264;Standard;0;Kartesisch;1.300;7.300;-3.593;
4265;Standard;0;Kartesisch;1.300;7.200;-3.610;
4266;Standard;0;Kartesisch;1.300;7.100;-3.627;
4267;Standard;0;Kartesisch;1.300;7.000;-3.644;
4268;Standard;0;Kartesisch;1.300;6.900;-3.661;
4269;Standard;0;Kartesisch;1.300;6.800;-3.678;
4270;Standard;0;Kartesisch;1.300;6.700;-3.694;
4271;Standard;0;Kartesisch;1.300;6.600;-3.711;
4272;Standard;0;Kartesisch;1.300;6.500;-3.728;
4273;Standard;0;Kartesisch;1.300;6.400;-3.745;
4274;Standard;0;Kartesisch;1.300;6.300;-3.762;
4275;Standard;0;Kartesisch;1.300;6.200;-3.779;
4276;Standard;0;Kartesisch;1.300;6.100;-3.796;
4277;Standard;0;Kartesisch;1.300;6.000;-3.813;
4278;Standard;0;Kartesisch;1.400;8.000;-3.500;
4279;Standard;0;Kartesisch;1.400;7.900;-3.516;
4280;Standard;0;Kartesisch;1.400;7.800;-3.533;
4281;Standard;0;Kartesisch;1.400;7.700;-3.549;
4282;Standard;0;Kartesisch;1.400;7.600;-3.565;
4283;Standard;0;Kartesisch;1.400;7.500;-3.581;
4284;Standard;0;Kartesisch;1.400;7.400;-3.598;
4285;Standard;0;Kartesisch;1.400;7.300;-3.614;
4286;Standard;0;Kartesisch;1.400;7.200;-3.630;
4287;Standard;0;Kartesisch;1.400;7.100;-3.646;
4288;Standard;0;Kartesisch;1.400;7.000;-3.663;
4289;Standard;0;Kartesisch;1.400;6.900;-3.679;
4290;Standard;0;Kartesisch;1.400;6.800;-3.695;
4291;Standard;0;Kartesisch;1.400;6.700;-3.711;
4292;Standard;0;Kartesisch;1.400;6.600;-3.728;
4293;Standard;0;Kartesisch;1.400;6.500;-3.744;
4294;Standard;0;Kartesisch;1.400;6.400;-3.760;
4295;Standard;0;Kartesisch;1.400;6.300;-3.776;
4296;Standard;0;Kartesisch;1.400;6.200;-3.793;
4297;Standard;0;Kartesisch;1.400;6.100;-3.809;
4298;Standard;0;Kartesisch;1.400;6.000;-3.825;
4299;Standard;0;Kartesisch;1.500;8.000;-3.525;
4300;Standard;0;Kartesisch;1.500;7.900;-3.541;
4301;Standard;0;Kartesisch;1.500;7.800;-3.556;
4302;Standard;0;Kartesisch;1.500;7.700;-3.572;
4303;Standard;0;Kartesisch;1.500;7.600;-3.588;
4304;Standard;0;Kartesisch;1.500;7.500;-3.603;
4305;Standard;0;Kartesisch;1.500;7.400;-3.619;
4306;Standard;0;Kartesisch;1.500;7.300;-3.634;
4307;Standard;0;Kartesisch;1.500;7.200;-3.650;
4308;Standard;0;Kartesisch;1.500;7.100;-3.666;
4309;Standard;0;Kartesisch;1.500;7.000;-3.681;
4310;Standard;0;Kartesisch;1.500;6.900;-3.697;
4311;Standard;0;Kartesisch;1.500;6.800;-3.713;
4312;Standard;0;Kartesisch;1.500;6.700;-3.728;
4313;Standard;0;Kartesisch;1.500;6.600;-3.744;
4314;Standard;0;Kartesisch;1.500;6.500;-3.759;
4315;Standard;0;Kartesisch;1.500;6.400;-3.775;
4316;Standard;0;Kartesisch;1.500;6.300;-3.791;
4317;Standard;0;Kartesisch;1.500;6.200;-3.806;
4318;Standard;0;Kartesisch;1.500;6.100;-3.822;
4319;Standard;0;Kartesisch;1.500;6.000;-3.838;
4320;Standard;0;Kartesisch;1.600;8.000;-3.550;
4321;Standard;0;Kartesisch;1.600;7.900;-3.565;
4322;Standard;0;Kartesisch;1.600;7.800;-3.580;
4323;Standard;0;Kartesisch;1.600;7.700;-3.595;
4324;Standard;0;Kartesisch;1.600;7.600;-3.610;
4325;Standard;0;Kartesisch;1.600;7.500;-3.625;
4326;Standard;0;Kartesisch;1.600;7.400;-3.640;
4327;Standard;0;Kartesisch;1.600;7.300;-3.655;
4328;Standard;0;Kartesisch;1.600;7.200;-3.670;
4329;Standard;0;Kartesisch;1.600;7.100;-3.685;
4330;Standard;0;Kartesisch;1.600;7.000;-3.700;
4331;Standard;0;Kartesisch;1.600;6.900;-3.715;
4332;Standard;0;Kartesisch;1.600;6.800;-3.730;
4333;Standard;0;Kartesisch;1.600;6.700;-3.745;
4334;Standard;0;Kartesisch;1.600;6.600;-3.760;
4335;Standard;0;Kartesisch;1.600;6.500;-3.775;
4336;Standard;0;Kartesisch;1.600;6.400;-3.790;
4337;Standard;0;Kartesisch;1.600;6.300;-3.805;
4338;Standard;0;Kartesisch;1.600;6.200;-3.820;
4339;Standard;0;Kartesisch;1.600;6.100;-3.835;
4340;Standard;0;Kartesisch;1.600;6.000;-3.850;
4341;Standard;0;Kartesisch;1.700;8.000;-3.575;
4342;Standard;0;Kartesisch;1.700;7.900;-3.589;
4343;Standard;0;Kartesisch;1.700;7.800;-3.604;
4344;Standard;0;Kartesisch;1.700;7.700;-3.618;
4345;Standard;0;Kartesisch;1.700;7.600;-3.633;
4346;Standard;0;Kartesisch;1.700;7.500;-3.647;
4347;Standard;0;Kartesisch;1.700;7.400;-3.661;
4348;Standard;0;Kartesisch;1.700;7.300;-3.676;
4349;Standard;0;Kartesisch;1.700;7.200;-3.690;
4350;Standard;0;Kartesisch;1.700;7.100;-3.704;
4351;Standard;0;Kartesisch;1.700;7.000;-3.719;
4352;Standard;0;Kartesisch;1.700;6.900;-3.733;
4353;Standard;0;Kartesisch;1.700;6.800;-3.748;
4354;Standard;0;Kartesisch;1.700;6.700;-3.762;
4355;Standard;0;Kartesisch;1.700;6.600;-3.776;
4356;Standard;0;Kartesisch;1.700;6.500;-3.791;
4357;Standard;0;Kartesisch;1.700;6.400;-3.805;
4358;Standard;0;Kartesisch;1.700;6.300;-3.819;
4359;Standard;0;Kartesisch;1.700;6.200;-3.834;
4360;Standard;0;Kartesisch;1.700;6.100;-3.848;
4361;Standard;0;Kartesisch;1.700;6.000;-3.863;
4362;Standard;0;Kartesisch;1.800;8.000;-3.600;
4363;Standard;0;Kartesisch;1.800;7.900;-3.614;
4364;Standard;0;Kartesisch;1.800;7.800;-3.628;
4365;Standard;0;Kartesisch;1.800;7.700;-3.641;
4366;Standard;0;Kartesisch;1.800;7.600;-3.655;
4367;Standard;0;Kartesisch;1.800;7.500;-3.669;
4368;Standard;0;Kartesisch;1.800;7.400;-3.683;
4369;Standard;0;Kartesisch;1.800;7.300;-3.696;
4370;Standard;0;Kartesisch;1.800;7.200;-3.710;
4371;Standard;0;Kartesisch;1.800;7.100;-3.724;
4372;Standard;0;Kartesisch;1.800;7.000;-3.738;
4373;Standard;0;Kartesisch;1.800;6.900;-3.751;
4374;Standard;0;Kartesisch;1.800;6.800;-3.765;
4375;Standard;0;Kartesisch;1.800;6.700;-3.779;
4376;Standard;0;Kartesisch;1.800;6.600;-3.793;
4377;Standard;0;Kartesisch;1.800;6.500;-3.806;
4378;Standard;0;Kartesisch;1.800;6.400;-3.820;
4379;Standard;0;Kartesisch;1.800;6.300;-3.834;
4380;Standard;0;Kartesisch;1.800;6.200;-3.848;
4381;Standard;0;Kartesisch;1.800;6.100;-3.861;
4382;Standard;0;Kartesisch;1.800;6.000;-3.875;
4383;Standard;0;Kartesisch;1.900;8.000;-3.625;
4384;Standard;0;Kartesisch;1.900;7.900;-3.638;
4385;Standard;0;Kartesisch;1.900;7.800;-3.651;
4386;Standard;0;Kartesisch;1.900;7.700;-3.664;
4387;Standard;0;Kartesisch;1.900;7.600;-3.678;
4388;Standard;0;Kartesisch;1.900;7.500;-3.691;
4389;Standard;0;Kartesisch;1.900;7.400;-3.704;
4390;Standard;0;Kartesisch;1.900;7.300;-3.717;
4391;Standard;0;Kartesisch;1.900;7.200;-3.730;
4392;Standard;0;Kartesisch;1.900;7.100;-3.743;
4393;Standard;0;Kartesisch;1.900;7.000;-3.756;
4394;Standard;0;Kartesisch;1.900;6.900;-3.769;
4395;Standard;0;Kartesisch;1.900;6.800;-3.783;
4396;Standard;0;Kartesisch;1.900;6.700;-3.796;
4397;Standard;0;Kartesisch;1.900;6.600;-3.809;
4398;Standard;0;Kartesisch;1.900;6.500;-3.822;
4399;Standard;0;Kartesisch;1.900;6.400;-3.835;
4400;Standard;0;Kartesisch;1.900;6.300;-3.848;
4401;Standard;0;Kartesisch;1.900;6.200;-3.861;
4402;Standard;0;Kartesisch;1.900;6.100;-3.874;
4403;Standard;0;Kartesisch;1.900;6.000;-3.888;
4404;Standard;0;Kartesisch;2.000;8.000;-3.650;
4405;Standard;0;Kartesisch;2.000;7.900;-3.663;
4406;Standard;0;Kartesisch;2.000;7.800;-3.675;
4407;Standard;0;Kartesisch;2.000;7.700;-3.688;
4408;Standard;0;Kartesisch;2.000;7.600;-3.700;
4409;Standard;0;Kartesisch;2.000;7.500;-3.713;
4410;Standard;0;Kartesisch;2.000;7.400;-3.725;
4411;Standard;0;Kartesisch;2.000;7.300;-3.738;
4412;Standard;0;Kartesisch;2.000;7.200;-3.750;
4413;Standard;0;Kartesisch;2.000;7.100;-3.763;
4414;Standard;0;Kartesisch;2.000;7.000;-3.775;
4415;Standard;0;Kartesisch;2.000;6.900;-3.788;
4416;Standard;0;Kartesisch;2.000;6.800;-3.800;
4417;Standard;0;Kartesisch;2.000;6.700;-3.813;
4418;Standard;0;Kartesisch;2.000;6.600;-3.825;
4419;Standard;0;Kartesisch;2.000;6.500;-3.838;
4420;Standard;0;Kartesisch;2.000;6.400;-3.850;
4421;Standard;0;Kartesisch;2.000;6.300;-3.863;
4422;Standard;0;Kartesisch;2.000;6.200;-3.875;
4423;Standard;0;Kartesisch;2.000;6.100;-3.888;
4424;Standard;0;Kartesisch;2.000;6.000;-3.900;
4425;Standard;0;Kartesisch;0.000;5.600;-3.750;
4426;Standard;0;Kartesisch;0.000;5.200;-3.850;
4427;Standard;0;Kartesisch;0.000;4.800;-3.950;
4428;Standard;0;Kartesisch;0.000;4.400;-4.050;
4429;;;;;;;
4430;Standard;0;Kartesisch;0.400;5.600;-3.790;
4431;Standard;0;Kartesisch;0.400;5.200;-3.880;
4432;Standard;0;Kartesisch;0.400;4.800;-3.970;
4433;Standard;0;Kartesisch;0.400;4.400;-4.060;
4434;;;;;;;
4435;Standard;0;Kartesisch;0.800;5.600;-3.830;
4436;Standard;0;Kartesisch;0.800;5.200;-3.910;
4437;Standard;0;Kartesisch;0.800;4.800;-3.990;
4438;Standard;0;Kartesisch;0.800;4.400;-4.070;
4439;;;;;;;
4440;Standard;0;Kartesisch;1.200;5.600;-3.870;
4441;Standard;0;Kartesisch;1.200;5.200;-3.940;
4442;Standard;0;Kartesisch;1.200;4.800;-4.010;
4443;Standard;0;Kartesisch;1.200;4.400;-4.080;
4444;;;;;;;
4445;Standard;0;Kartesisch;1.600;5.600;-3.910;
4446;Standard;0;Kartesisch;1.600;5.200;-3.970;
4447;Standard;0;Kartesisch;1.600;4.800;-4.030;
4448;Standard;0;Kartesisch;1.600;4.400;-4.090;
4449;;;;;;;
4450;Standard;0;Kartesisch;2.000;5.600;-3.950;
4451;Standard;0;Kartesisch;2.000;5.200;-4.000;
4452;Standard;0;Kartesisch;2.000;4.800;-4.050;
4453;Standard;0;Kartesisch;2.000;4.400;-4.100;
4454;;;;;;;
4455;Standard;0;Kartesisch;2.400;8.000;-3.750;
4456;Standard;0;Kartesisch;2.400;7.600;-3.790;
4457;Standard;0;Kartesisch;2.400;7.200;-3.830;
4458;Standard;0;Kartesisch;2.400;6.800;-3.870;
4459;Standard;0;Kartesisch;2.400;6.400;-3.910;
4460;Standard;0;Kartesisch;2.400;6.000;-3.950;
4461;Standard;0;Kartesisch;2.400;5.600;-3.990;
4462;Standard;0;Kartesisch;2.400;5.200;-4.030;
4463;Standard;0;Kartesisch;2.400;4.800;-4.070;
4464;Standard;0;Kartesisch;2.400;4.400;-4.110;
4465;;;;;;;
4466;Standard;0;Kartesisch;2.800;8.000;-3.850;
4467;Standard;0;Kartesisch;2.800;7.600;-3.880;
4468;Standard;0;Kartesisch;2.800;7.200;-3.910;
4469;Standard;0;Kartesisch;2.800;6.800;-3.940;
4470;Standard;0;Kartesisch;2.800;6.400;-3.970;
4471;Standard;0;Kartesisch;2.800;6.000;-4.000;
4472;Standard;0;Kartesisch;2.800;5.600;-4.030;
4473;Standard;0;Kartesisch;2.800;5.200;-4.060;
4474;Standard;0;Kartesisch;2.800;4.800;-4.090;
4475;Standard;0;Kartesisch;2.800;4.400;-4.120;
4476;;;;;;;
4477;Standard;0;Kartesisch;3.200;8.000;-3.950;
4478;Standard;0;Kartesisch;3.200;7.600;-3.970;
4479;Standard;0;Kartesisch;3.200;7.200;-3.990;
4480;Standard;0;Kartesisch;3.200;6.800;-4.010;
4481;Standard;0;Kartesisch;3.200;6.400;-4.030;
4482;Standard;0;Kartesisch;3.200;6.000;-4.050;
4483;Standard;0;Kartesisch;3.200;5.600;-4.070;
4484;Standard;0;Kartesisch;3.200;5.200;-4.090;
4485;Standard;0;Kartesisch;3.200;4.800;-4.110;
4486;Standard;0;Kartesisch;3.200;4.400;-4.130;
4487;;;;;;;
4488;Standard;0;Kartesisch;3.600;8.000;-4.050;
4489;Standard;0;Kartesisch;3.600;7.600;-4.060;
4490;Standard;0;Kartesisch;3.600;7.200;-4.070;
4491;Standard;0;Kartesisch;3.600;6.800;-4.080;
4492;Standard;0;Kartesisch;3.600;6.400;-4.090;
4493;Standard;0;Kartesisch;3.600;6.000;-4.100;
4494;Standard;0;Kartesisch;3.600;5.600;-4.110;
4495;Standard;0;Kartesisch;3.600;5.200;-4.120;
4496;Standard;0;Kartesisch;3.600;4.800;-4.130;
4497;Standard;0;Kartesisch;3.600;4.400;-4.140;
4498;;;;;;;
4499;Standard;0;Kartesisch;4.000;8.000;-4.150;
4500;Standard;0;Kartesisch;4.000;7.600;-4.150;
4501;Standard;0;Kartesisch;4.000;7.200;-4.150;
4502;Standard;0;Kartesisch;4.000;6.800;-4.150;
4503;Standard;0;Kartesisch;4.000;6.400;-4.150;
4504;Standard;0;Kartesisch;4.000;6.000;-4.150;
4505;Standard;0;Kartesisch;4.000;5.600;-4.150;
4506;Standard;0;Kartesisch;4.000;5.200;-4.150;
4507;Standard;0;Kartesisch;4.000;4.800;-4.150;
4508;Standard;0;Kartesisch;4.000;4.400;-4.150;
4509;;;;;;;
4510;Standard;0;Kartesisch;8.000;8.000;-3.150;
4511;Standard;0;Kartesisch;0.000;8.100;-3.175;
4512;Standard;0;Kartesisch;0.000;8.200;-3.200;
4513;Standard;0;Kartesisch;0.000;8.300;-3.225;
4514;Standard;0;Kartesisch;0.000;8.400;-3.250;
4515;Standard;0;Kartesisch;0.000;8.500;-3.275;
