element_number;x[m];y[m];t[mm]
1462.0;4.15;2.65;91.9750245894
1463.0;4.15;2.75;102.571202005
1464.0;4.15;2.85;114.648726321
1465.0;4.15;2.95;128.221953886
1466.0;4.15;3.05;143.287330442
1467.0;4.15;3.15;159.796950709
1468.0;4.15;3.25;177.767021572
1469.0;4.15;3.35;197.108623248
1470.0;4.15;3.45;217.897240891
1471.0;4.25;0.05;60.1686399657
1472.0;4.25;0.15;60.1488375693
1473.0;4.25;0.25;60.1138060316
1474.0;4.25;0.35;60.12536924
1475.0;4.25;0.45;60.1352941858
1476.0;4.25;0.55;60.130414596
1477.0;4.25;0.65;60.127871562
1478.0;4.25;0.75;60.1296483225
1479.0;4.25;0.85;60.1301910294
1480.0;4.25;0.95;60.129468363
1481.0;4.25;1.05;60.1292089672
1482.0;4.25;1.15;60.1296604592
1483.0;4.25;1.25;60.1295638953
1484.0;4.25;1.35;60.1298474257
1485.0;4.25;1.45;60.1301742669
1486.0;4.25;1.55;60.126227178
1487.0;4.25;1.65;60.126862547
1488.0;4.25;1.75;60.1455122393
1489.0;4.25;1.85;60.1329610568
1490.0;4.25;1.95;60.122126143
1491.0;4.25;2.05;60.1198149668
1492.0;4.25;2.15;60.3268724623
1493.0;4.25;2.25;61.6737828744
1494.0;4.25;2.35;64.6629974117
1495.0;4.25;2.45;69.1856742731
1496.0;4.25;2.55;75.2648439441
1497.0;4.25;2.65;82.8759269514
1498.0;4.25;2.75;91.9775550686
1499.0;4.25;2.85;102.570489293
1500.0;4.25;2.95;114.660785674
1501.0;4.25;3.05;128.251565354
1502.0;4.25;3.15;143.315815058
1503.0;4.25;3.25;159.789007765
1504.0;4.25;3.35;177.67782726
1505.0;4.25;3.45;197.054406038
1506.0;4.35;0.05;60.1677928648
1507.0;4.35;0.15;60.149657946
1508.0;4.35;0.25;60.1162425223
1509.0;4.35;0.35;60.1255705978
1510.0;4.35;0.45;60.1347306955
1511.0;4.35;0.55;60.1305298003
1512.0;4.35;0.65;60.1278862751
1513.0;4.35;0.75;60.1293119843
1514.0;4.35;0.85;60.1296835645
1515.0;4.35;0.95;60.1288928571
1516.0;4.35;1.05;60.1284015301
1517.0;4.35;1.15;60.1283017429
1518.0;4.35;1.25;60.1282822251
1519.0;4.35;1.35;60.1291145658
1520.0;4.35;1.45;60.1291215698
1521.0;4.35;1.55;60.1263308445
1522.0;4.35;1.65;60.1262141426
1523.0;4.35;1.75;60.1331617169
1524.0;4.35;1.85;60.1467090406
1525.0;4.35;1.95;60.1570545439
1526.0;4.35;2.05;60.0825227711
1527.0;4.35;2.15;60.0359616059
1528.0;4.35;2.25;60.4214973304
1529.0;4.35;2.35;61.7351960203
1530.0;4.35;2.45;64.5951200738
1531.0;4.35;2.55;69.1735795045
1532.0;4.35;2.65;75.2773812769
1533.0;4.35;2.75;82.8757614532
1534.0;4.35;2.85;91.9743035787
1535.0;4.35;2.95;102.565063032
1536.0;4.35;3.05;114.657018786
1537.0;4.35;3.15;128.223983485
1538.0;4.35;3.25;143.231824632
1539.0;4.35;3.35;159.764816674
1540.0;4.35;3.45;177.860773853
1541.0;4.45;0.05;60.1618617082
1542.0;4.45;0.15;60.1456950509
1543.0;4.45;0.25;60.1169684007
1544.0;4.45;0.35;60.1261431881
1545.0;4.45;0.45;60.134269977
1546.0;4.45;0.55;60.1304211166
1547.0;4.45;0.65;60.128333211
1548.0;4.45;0.75;60.1298395942
1549.0;4.45;0.85;60.1302972145
1550.0;4.45;0.95;60.1298892634
1551.0;4.45;1.05;60.1298973294
1552.0;4.45;1.15;60.1300167756
1553.0;4.45;1.25;60.1299541308
1554.0;4.45;1.35;60.1300828691
1555.0;4.45;1.45;60.1300453597
1556.0;4.45;1.55;60.1305995904
1557.0;4.45;1.65;60.130285511
1558.0;4.45;1.75;60.1246754495
1559.0;4.45;1.85;60.1274298475
1560.0;4.45;1.95;60.1440438469
1561.0;4.45;2.05;60.1367622091
1562.0;4.45;2.15;60.1348604228
1563.0;4.45;2.25;60.0921547828
1564.0;4.45;2.35;60.3085821059
1565.0;4.45;2.45;61.7028311232
1566.0;4.45;2.55;64.6648923884
1567.0;4.45;2.65;69.1737207693
1568.0;4.45;2.75;75.2649401683
1569.0;4.45;2.85;82.8690412173
1570.0;4.45;2.95;91.9647153952
1571.0;4.45;3.05;102.570545351
1572.0;4.45;3.15;114.651450687
1573.0;4.45;3.25;128.19560298
1574.0;4.45;3.35;143.292676096
1575.0;4.45;3.45;159.920886987
1576.0;4.55;0.05;60.1599804508
1577.0;4.55;0.15;60.144789274
1578.0;4.55;0.25;60.1176066037
1579.0;4.55;0.35;60.1259524489
1580.0;4.55;0.45;60.133699492
1581.0;4.55;0.55;60.1303944121
1582.0;4.55;0.65;60.1284368444
1583.0;4.55;0.75;60.1297995516
1584.0;4.55;0.85;60.1302913632
1585.0;4.55;0.95;60.1299527959
1586.0;4.55;1.05;60.1299615453
1587.0;4.55;1.15;60.1301526739
1588.0;4.55;1.25;60.1301437343
1589.0;4.55;1.35;60.130063068
1590.0;4.55;1.45;60.1301791087
1591.0;4.55;1.55;60.1308490586
1592.0;4.55;1.65;60.1300565706
1593.0;4.55;1.75;60.1274657804
1594.0;4.55;1.85;60.1278987438
1595.0;4.55;1.95;60.1324581609
1596.0;4.55;2.05;60.1471431159
1597.0;4.55;2.15;60.1509128973
1598.0;4.55;2.25;60.0733362483
1599.0;4.55;2.35;60.062202844
1600.0;4.55;2.45;60.4291121028
1601.0;4.55;2.55;61.702841722
1602.0;4.55;2.65;64.5952465562
1603.0;4.55;2.75;69.1857515648
1604.0;4.55;2.85;75.2731824599
1605.0;4.55;2.95;82.8703376568
1606.0;4.55;3.05;91.9829285336
1607.0;4.55;3.15;102.57365734
1608.0;4.55;3.25;114.644280022
1609.0;4.55;3.35;128.238274855
1610.0;4.55;3.45;143.33737148
1611.0;4.65;0.05;60.1566042618
1612.0;4.65;0.15;60.143223323
1613.0;4.65;0.25;60.1192456502
1614.0;4.65;0.35;60.1266283657
1615.0;4.65;0.45;60.1334466962
1616.0;4.65;0.55;60.1302879083
1617.0;4.65;0.65;60.1285034738
1618.0;4.65;0.75;60.129679821
1619.0;4.65;0.85;60.1300288504
1620.0;4.65;0.95;60.1296116753
1621.0;4.65;1.05;60.1295133657
1622.0;4.65;1.15;60.1296500389
1623.0;4.65;1.25;60.1296542817
1624.0;4.65;1.35;60.1295593425
1625.0;4.65;1.45;60.1295002335
1626.0;4.65;1.55;60.1297598029
1627.0;4.65;1.65;60.1299037701
1628.0;4.65;1.75;60.1308965582
1629.0;4.65;1.85;60.1298022708
1630.0;4.65;1.95;60.1238792267
1631.0;4.65;2.05;60.1294019024
1632.0;4.65;2.15;60.1436374873
1633.0;4.65;2.25;60.1441705533
1634.0;4.65;2.35;60.1410407624
1635.0;4.65;2.45;60.0621741501
1636.0;4.65;2.55;60.3085510729
1637.0;4.65;2.65;61.7352492454
1638.0;4.65;2.75;64.6629940529
1639.0;4.65;2.85;69.1635290095
1640.0;4.65;2.95;75.265369469
1641.0;4.65;3.05;82.881835513
1642.0;4.65;3.15;91.9762052658
1643.0;4.65;3.25;102.554192555
1644.0;4.65;3.35;114.668057121
1645.0;4.65;3.45;128.29577332
1646.0;4.75;0.05;60.1556863527
1647.0;4.75;0.15;60.1424798667
1648.0;4.75;0.25;60.1197105676
1649.0;4.75;0.35;60.1268520971
1650.0;4.75;0.45;60.13315275
1651.0;4.75;0.55;60.130229132
1652.0;4.75;0.65;60.1285800973
1653.0;4.75;0.75;60.1296953696
1654.0;4.75;0.85;60.1300186499
1655.0;4.75;0.95;60.1296436415
1656.0;4.75;1.05;60.1295568074
1657.0;4.75;1.15;60.1296833681
1658.0;4.75;1.25;60.1296759307
1659.0;4.75;1.35;60.1296435724
1660.0;4.75;1.45;60.1296269129
1661.0;4.75;1.55;60.1296239378
1662.0;4.75;1.65;60.1298431
1663.0;4.75;1.75;60.1304679721
1664.0;4.75;1.85;60.1295897001
1665.0;4.75;1.95;60.128126954
1666.0;4.75;2.05;60.1286523062
1667.0;4.75;2.15;60.131014283
1668.0;4.75;2.25;60.1474925253
1669.0;4.75;2.35;60.1441734637
1670.0;4.75;2.45;60.0733156572
1671.0;4.75;2.55;60.0921342315
1672.0;4.75;2.65;60.4215470858
1673.0;4.75;2.75;61.6737884165
1674.0;4.75;2.85;64.6030938923
1675.0;4.75;2.95;69.1916915186
1676.0;4.75;3.05;75.2771924542
1677.0;4.75;3.15;82.8718288404
1678.0;4.75;3.25;91.9603887799
1679.0;4.75;3.35;102.58524703
1680.0;4.75;3.45;114.733221943
1681.0;4.85;0.05;60.1524735058
1682.0;4.85;0.15;60.1411951212
1683.0;4.85;0.25;60.120953415
1684.0;4.85;0.35;60.1269949883
1685.0;4.85;0.45;60.1328132161
1686.0;4.85;0.55;60.1302413356
1687.0;4.85;0.65;60.1287358762
1688.0;4.85;0.75;60.1297334024
1689.0;4.85;0.85;60.1300618528
1690.0;4.85;0.95;60.129748189
1691.0;4.85;1.05;60.1296954902
1692.0;4.85;1.15;60.1298114659
1693.0;4.85;1.25;60.1298102166
1694.0;4.85;1.35;60.1298119489
1695.0;4.85;1.45;60.1298128241
1696.0;4.85;1.55;60.1297203301
1697.0;4.85;1.65;60.1296321729
1698.0;4.85;1.75;60.1297598929
1699.0;4.85;1.85;60.1300710364
1700.0;4.85;1.95;60.1310929091
1701.0;4.85;2.05;60.128865368
1702.0;4.85;2.15;60.1232459182
1703.0;4.85;2.25;60.131017776
1704.0;4.85;2.35;60.1436449082
1705.0;4.85;2.45;60.1509024102
1706.0;4.85;2.55;60.1348537565
1707.0;4.85;2.65;60.0360192059
1708.0;4.85;2.75;60.3268938779
1709.0;4.85;2.85;61.7550488113
1710.0;4.85;2.95;64.6451414476
1711.0;4.85;3.05;69.1625805467
1712.0;4.85;3.15;75.2671998892
1713.0;4.85;3.25;82.8594067938
1714.0;4.85;3.35;91.9911613399
1715.0;4.85;3.45;102.646115482
1716.0;4.95;0.05;60.1518165177
1717.0;4.95;0.15;60.1402484853
1718.0;4.95;0.25;60.1211308605
1719.0;4.95;0.35;60.1274062513
1720.0;4.95;0.45;60.1326350675
1721.0;4.95;0.55;60.1301063885
1722.0;4.95;0.65;60.1287701553
1723.0;4.95;0.75;60.1297483573
1724.0;4.95;0.85;60.1300165909
1725.0;4.95;0.95;60.129713899
1726.0;4.95;1.05;60.1296661505
1727.0;4.95;1.15;60.1297748728
1728.0;4.95;1.25;60.1297683821
1729.0;4.95;1.35;60.1297600842
1730.0;4.95;1.45;60.1297504838
1731.0;4.95;1.55;60.1297711659
1732.0;4.95;1.65;60.1297215561
1733.0;4.95;1.75;60.1296546365
1734.0;4.95;1.85;60.1298826785
1735.0;4.95;1.95;60.1303210781
1736.0;4.95;2.05;60.129456818
1737.0;4.95;2.15;60.1288610613
1738.0;4.95;2.25;60.1286500474
1739.0;4.95;2.35;60.1294035521
1740.0;4.95;2.45;60.1471292076
1741.0;4.95;2.55;60.136749391
1742.0;4.95;2.65;60.0825665457
1743.0;4.95;2.75;60.1198296944
1744.0;4.95;2.85;60.3968152014
1745.0;4.95;2.95;61.6496774035
1746.0;4.95;3.05;64.6257663394
1747.0;4.95;3.15;69.1977148038
1748.0;4.95;3.25;75.2583297611
1749.0;4.95;3.35;82.8814861032
1750.0;4.95;3.45;92.0262253581
1751.0;5.05;0.05;60.1491989217
1752.0;5.05;0.15;60.1395321
1753.0;5.05;0.25;60.1223612842
1754.0;5.05;0.35;60.127365787
1755.0;5.05;0.45;60.1323083052
1756.0;5.05;0.55;60.1301631708
1757.0;5.05;0.65;60.1288767701
1758.0;5.05;0.75;60.1297030397
1759.0;5.05;0.85;60.1299738606
1760.0;5.05;0.95;60.1296992556
1761.0;5.05;1.05;60.1296450208
1762.0;5.05;1.15;60.1297362378
1763.0;5.05;1.25;60.129731426
1764.0;5.05;1.35;60.12971178
1765.0;5.05;1.45;60.1297181663
1766.0;5.05;1.55;60.1297742366
1767.0;5.05;1.65;60.1297657573
1768.0;5.05;1.75;60.1296793205
1769.0;5.05;1.85;60.1296513456
1770.0;5.05;1.95;60.1297953715
1771.0;5.05;2.05;60.1303212482
1772.0;5.05;2.15;60.1310887655
1773.0;5.05;2.25;60.1281240749
1774.0;5.05;2.35;60.123878696
1775.0;5.05;2.45;60.1324437223
1776.0;5.05;2.55;60.1440311564
1777.0;5.05;2.65;60.1570890711
1778.0;5.05;2.75;60.1221291322
1779.0;5.05;2.85;60.0186607406
1780.0;5.05;2.95;60.3549925766
1781.0;5.05;3.05;61.7701712048
1782.0;5.05;3.15;64.6279409941
1783.0;5.05;3.25;69.147699809
1784.0;5.05;3.35;75.2793112284
1785.0;5.05;3.45;82.9177294212
1786.0;5.15;0.05;60.1486671844
1787.0;5.15;0.15;60.1385186927
1788.0;5.15;0.25;60.1224225226
1789.0;5.15;0.35;60.12786722
1790.0;5.15;0.45;60.1322095637
1791.0;5.15;0.55;60.1300149305
1792.0;5.15;0.65;60.1289136025
1793.0;5.15;0.75;60.129756677
1794.0;5.15;0.85;60.1299627147
1795.0;5.15;0.95;60.1297010307
1796.0;5.15;1.05;60.1296600353
1797.0;5.15;1.15;60.1297530779
1798.0;5.15;1.25;60.1297440827
1799.0;5.15;1.35;60.129725229
1800.0;5.15;1.45;60.1297245182
1801.0;5.15;1.55;60.1297498826
1802.0;5.15;1.65;60.1297287693
1803.0;5.15;1.75;60.1297555894
1804.0;5.15;1.85;60.1297144867
1805.0;5.15;1.95;60.1296557821
1806.0;5.15;2.05;60.1298877843
1807.0;5.15;2.15;60.1300715436
1808.0;5.15;2.25;60.1295908435
1809.0;5.15;2.35;60.1298063878
1810.0;5.15;2.45;60.1278907364
1811.0;5.15;2.55;60.1274217178
1812.0;5.15;2.65;60.1467445705
1813.0;5.15;2.75;60.1329748202
1814.0;5.15;2.85;60.0971586077
1815.0;5.15;2.95;60.1317312665
1816.0;5.15;3.05;60.3683679789
1817.0;5.15;3.15;61.6481105796
1818.0;5.15;3.25;64.6358968341
1819.0;5.15;3.35;69.1991793677
1820.0;5.15;3.45;75.2972607389
1821.0;5.25;0.05;60.1464616786
1822.0;5.25;0.15;60.1380344893
1823.0;5.25;0.25;60.1234982822
1824.0;5.25;0.35;60.1277203407
1825.0;5.25;0.45;60.1318964581
1826.0;5.25;0.55;60.1300921341
1827.0;5.25;0.65;60.1290142137
1828.0;5.25;0.75;60.129718098
1829.0;5.25;0.85;60.1299478702
1830.0;5.25;0.95;60.1297190414
1831.0;5.25;1.05;60.1296774101
1832.0;5.25;1.15;60.1297586076
1833.0;5.25;1.25;60.1297569043
1834.0;5.25;1.35;60.1297388511
1835.0;5.25;1.45;60.1297376957
1836.0;5.25;1.55;60.1297453942
1837.0;5.25;1.65;60.1297428896
1838.0;5.25;1.75;60.1297768025
1839.0;5.25;1.85;60.1297575543
1840.0;5.25;1.95;60.1296856047
1841.0;5.25;2.05;60.129661502
1842.0;5.25;2.15;60.129762654
1843.0;5.25;2.25;60.1304710873
1844.0;5.25;2.35;60.1309017051
1845.0;5.25;2.45;60.1274604791
1846.0;5.25;2.55;60.1246720339
1847.0;5.25;2.65;60.1331958704
1848.0;5.25;2.75;60.1455198734
1849.0;5.25;2.85;60.1593718686
1850.0;5.25;2.95;60.1027001897
1851.0;5.25;3.05;60.0166600666
1852.0;5.25;3.15;60.3891833351
1853.0;5.25;3.25;61.7610085569
1854.0;5.25;3.35;64.6121100555
1855.0;5.25;3.45;69.1853492545
1856.0;5.35;0.05;60.1459337823
1857.0;5.35;0.15;60.1370808528
1858.0;5.35;0.25;60.1235650062
1859.0;5.35;0.35;60.1281980909
1860.0;5.35;0.45;60.1318224635
1861.0;5.35;0.55;60.1299542342
1862.0;5.35;0.65;60.1290424102
1863.0;5.35;0.75;60.1297621665
1864.0;5.35;0.85;60.1299273449
1865.0;5.35;0.95;60.1297053029
1866.0;5.35;1.05;60.1296737399
1867.0;5.35;1.15;60.1297532194
1868.0;5.35;1.25;60.1297438454
1869.0;5.35;1.35;60.129730198
1870.0;5.35;1.45;60.1297293995
1871.0;5.35;1.55;60.129739678
1872.0;5.35;1.65;60.129728514
1873.0;5.35;1.75;60.1297404901
1874.0;5.35;1.85;60.1297282575
1875.0;5.35;1.95;60.1297696098
1876.0;5.35;2.05;60.1297262791
1877.0;5.35;2.15;60.1296325717
1878.0;5.35;2.25;60.1298433488
1879.0;5.35;2.35;60.1299066293
1880.0;5.35;2.45;60.1300500587
1881.0;5.35;2.55;60.1302787513
1882.0;5.35;2.65;60.1262430405
1883.0;5.35;2.75;60.1268734637
1884.0;5.35;2.85;60.1469589588
1885.0;5.35;2.95;60.1308574832
1886.0;5.35;3.05;60.1122888419
1887.0;5.35;3.15;60.1289515983
1888.0;5.35;3.25;60.3433378024
1889.0;5.35;3.35;61.6545020078
1890.0;5.35;3.45;64.6517964129
1891.0;5.45;0.05;60.1441373689
1892.0;5.45;0.15;60.1366798675
1893.0;5.45;0.25;60.1244679139
1894.0;5.45;0.35;60.1280809147
1895.0;5.45;0.45;60.1315531719
1896.0;5.45;0.55;60.130014282
1897.0;5.45;0.65;60.1291249777
1898.0;5.45;0.75;60.1297255234
1899.0;5.45;0.85;60.1299084137
1900.0;5.45;0.95;60.1297126979
1901.0;5.45;1.05;60.1296793141
1902.0;5.45;1.15;60.1297476234
1903.0;5.45;1.25;60.1297440309
1904.0;5.45;1.35;60.1297300063
1905.0;5.45;1.45;60.1297328762
1906.0;5.45;1.55;60.1297409563
1907.0;5.45;1.65;60.1297352134
1908.0;5.45;1.75;60.1297385898
1909.0;5.45;1.85;60.1297449142
1910.0;5.45;1.95;60.1297735182
1911.0;5.45;2.05;60.1297712071
1912.0;5.45;2.15;60.1297165911
1913.0;5.45;2.25;60.1296199887
1914.0;5.45;2.35;60.1297578092
1915.0;5.45;2.45;60.1308388689
1916.0;5.45;2.55;60.1305910194
1917.0;5.45;2.65;60.1263534692
1918.0;5.45;2.75;60.1262283545
1919.0;5.45;2.85;60.1361397856
1920.0;5.45;2.95;60.1451605817
1921.0;5.45;3.05;60.1497748847
1922.0;5.45;3.15;60.0931036237
1923.0;5.45;3.25;60.0512705756
1924.0;5.45;3.35;60.3897470709
1925.0;5.45;3.45;61.6911190421
1926.0;5.55;0.05;60.1435279657
1927.0;5.55;0.15;60.1358529486
1928.0;5.55;0.25;60.1246044915
1929.0;5.55;0.35;60.1284427509
1930.0;5.55;0.45;60.1314626911
1931.0;5.55;0.55;60.1299076078
1932.0;5.55;0.65;60.1291518715
1933.0;5.55;0.75;60.1297551823
1934.0;5.55;0.85;60.1298883876
1935.0;5.55;0.95;60.1297025446
1936.0;5.55;1.05;60.1296769592
1937.0;5.55;1.15;60.1297446612
1938.0;5.55;1.25;60.1297351345
1939.0;5.55;1.35;60.129722635
1940.0;5.55;1.45;60.1297224397
1941.0;5.55;1.55;60.1297306985
1942.0;5.55;1.65;60.1297226429
1943.0;5.55;1.75;60.1297287792
1944.0;5.55;1.85;60.1297172547
1945.0;5.55;1.95;60.1297153057
1946.0;5.55;2.05;60.1297485188
1947.0;5.55;2.15;60.1298071209
1948.0;5.55;2.25;60.1296206258
1949.0;5.55;2.35;60.1294965559
1950.0;5.55;2.45;60.1301680473
1951.0;5.55;2.55;60.1300347166
1952.0;5.55;2.65;60.1291406883
1953.0;5.55;2.75;60.1301777987
1954.0;5.55;2.85;60.1293818086
1955.0;5.55;2.95;60.1259404275
1956.0;5.55;3.05;60.1313564641
1957.0;5.55;3.15;60.1452778601
1958.0;5.55;3.25;60.1703222773
1959.0;5.55;3.35;60.0518350003
1960.0;5.55;3.45;60.2108148891
1961.0;5.65;0.05;60.1420835344
1962.0;5.65;0.15;60.1354053017
1963.0;5.65;0.25;60.1253003665
1964.0;5.65;0.35;60.1284215032
1965.0;5.65;0.45;60.1312443113
1966.0;5.65;0.55;60.1299281153
1967.0;5.65;0.65;60.1292184434
1968.0;5.65;0.75;60.1297341069
1969.0;5.65;0.85;60.1298725349
1970.0;5.65;0.95;60.1297066174
1971.0;5.65;1.05;60.1296829562
1972.0;5.65;1.15;60.1297417067
1973.0;5.65;1.25;60.1297361082
1974.0;5.65;1.35;60.1297234056
1975.0;5.65;1.45;60.1297249168
1976.0;5.65;1.55;60.1297301881
1977.0;5.65;1.65;60.1297261103
1978.0;5.65;1.75;60.1297325275
1979.0;5.65;1.85;60.129720648
1980.0;5.65;1.95;60.1297112333
1981.0;5.65;2.05;60.1297603785
1982.0;5.65;2.15;60.1298086703
1983.0;5.65;2.25;60.1296397392
1984.0;5.65;2.35;60.1295573532
1985.0;5.65;2.45;60.1300543525
1986.0;5.65;2.55;60.1300753203
1987.0;5.65;2.65;60.1291336109
1988.0;5.65;2.75;60.1298486323
1989.0;5.65;2.85;60.1324303132
1990.0;5.65;2.95;60.12567944
1991.0;5.65;3.05;60.1157706907
1992.0;5.65;3.15;60.1613714736
1993.0;5.65;3.25;60.2061116886
1994.0;5.65;3.35;59.9996066096
1995.0;5.65;3.45;59.8911963601
1996.0;5.75;0.05;60.1413833014
1997.0;5.75;0.15;60.1347473742
1998.0;5.75;0.25;60.1255642613
1999.0;5.75;0.35;60.1286641713
2000.0;5.75;0.45;60.1311372252
2001.0;5.75;0.55;60.1298736001
2002.0;5.75;0.65;60.1292624317
2003.0;5.75;0.75;60.129760158
2004.0;5.75;0.85;60.1298671675
2005.0;5.75;0.95;60.1297149497
2006.0;5.75;1.05;60.1296970091
2007.0;5.75;1.15;60.1297555099
2008.0;5.75;1.25;60.1297475879
2009.0;5.75;1.35;60.129738871
2010.0;5.75;1.45;60.1297404241
2011.0;5.75;1.55;60.1297470639
2012.0;5.75;1.65;60.1297428717
2013.0;5.75;1.75;60.129753616
2014.0;5.75;1.85;60.1297425919
2015.0;5.75;1.95;60.1297336929
2016.0;5.75;2.05;60.1297717
2017.0;5.75;2.15;60.1298096949
2018.0;5.75;2.25;60.1296746556
2019.0;5.75;2.35;60.1296547762
2020.0;5.75;2.45;60.1301380457
2021.0;5.75;2.55;60.1299486468
2022.0;5.75;2.65;60.128301806
2023.0;5.75;2.75;60.1295683889
2024.0;5.75;2.85;60.1363064489
2025.0;5.75;2.95;60.1285946303
2026.0;5.75;3.05;60.1058259209
2027.0;5.75;3.15;60.142562714
2028.0;5.75;3.25;60.2018107046
2029.0;5.75;3.35;60.0642737404
2030.0;5.75;3.45;59.9587283179
2031.0;5.85;0.05;60.1402996363
2032.0;5.85;0.15;60.1342752226
2033.0;5.85;0.25;60.126111493
2034.0;5.85;0.35;60.1287885891
2035.0;5.85;0.45;60.1309935594
2036.0;5.85;0.55;60.1298719928
2037.0;5.85;0.65;60.1293275358
2038.0;5.85;0.75;60.1297688305
2039.0;5.85;0.85;60.1298619601
2040.0;5.85;0.95;60.1297241617
2041.0;5.85;1.05;60.129709331
2042.0;5.85;1.15;60.129760439
2043.0;5.85;1.25;60.1297543421
2044.0;5.85;1.35;60.1297431225
2045.0;5.85;1.45;60.1297482704
2046.0;5.85;1.55;60.1297492321
2047.0;5.85;1.65;60.129750899
2048.0;5.85;1.75;60.1297541447
2049.0;5.85;1.85;60.1297502376
2050.0;5.85;1.95;60.129737048
2051.0;5.85;2.05;60.1297765078
2052.0;5.85;2.15;60.1298096602
2053.0;5.85;2.25;60.1296808237
2054.0;5.85;2.35;60.1296491165
2055.0;5.85;2.45;60.1301458896
2056.0;5.85;2.55;60.1300105399
2057.0;5.85;2.65;60.1283188236
2058.0;5.85;2.75;60.1296627852
2059.0;5.85;2.85;60.1353056556
2060.0;5.85;2.95;60.1282927866
2061.0;5.85;3.05;60.1129028942
2062.0;5.85;3.15;60.140445294
2063.0;5.85;3.25;60.1752092597
2064.0;5.85;3.35;60.0879109898
2065.0;5.85;3.45;60.0231427545
2066.0;5.95;0.05;60.1394544893
2067.0;5.95;0.15;60.1336841343
2068.0;5.95;0.25;60.1264377506
2069.0;5.95;0.35;60.1288716861
2070.0;5.95;0.45;60.1308164997
2071.0;5.95;0.55;60.1298083768
2072.0;5.95;0.65;60.1293340148
2073.0;5.95;0.75;60.129731793
2074.0;5.95;0.85;60.1298049425
2075.0;5.95;0.95;60.1296778967
2076.0;5.95;1.05;60.1296613132
2077.0;5.95;1.15;60.1297063705
2078.0;5.95;1.25;60.1296926265
2079.0;5.95;1.35;60.1296811858
2080.0;5.95;1.45;60.129677147
2081.0;5.95;1.55;60.1296776104
2082.0;5.95;1.65;60.1296680659
2083.0;5.95;1.75;60.1296698637
2084.0;5.95;1.85;60.1296538715
2085.0;5.95;1.95;60.1296425594
2086.0;5.95;2.05;60.1296644658
2087.0;5.95;2.15;60.1296906836
2088.0;5.95;2.25;60.1295511344
2089.0;5.95;2.35;60.1295095071
2090.0;5.95;2.45;60.129952337
2091.0;5.95;2.55;60.1298889632
2092.0;5.95;2.65;60.1284150372
2093.0;5.95;2.75;60.1292084095
2094.0;5.95;2.85;60.1333522592
2095.0;5.95;2.95;60.1289720535
2096.0;5.95;3.05;60.1192645253
2097.0;5.95;3.15;60.1365912467
2098.0;5.95;3.25;60.1557013055
2099.0;5.95;3.35;60.0946974241
2100.0;5.95;3.45;60.053511933
2101.0;6.05;0.05;60.1385142058
2102.0;6.05;0.15;60.1330531895
2103.0;6.05;0.25;60.1267543361
2104.0;6.05;0.35;60.1290309639
2105.0;6.05;0.45;60.130675101
2106.0;6.05;0.55;60.1297489993
2107.0;6.05;0.65;60.1293723536
2108.0;6.05;0.75;60.1297417389
2109.0;6.05;0.85;60.1297968585
2110.0;6.05;0.95;60.1296816684
2111.0;6.05;1.05;60.1296773517
2112.0;6.05;1.15;60.1297208254
2113.0;6.05;1.25;60.1297103827
2114.0;6.05;1.35;60.1297043239
2115.0;6.05;1.45;60.1297020763
2116.0;6.05;1.55;60.1297104156
2117.0;6.05;1.65;60.1296994004
2118.0;6.05;1.75;60.1297112432
2119.0;6.05;1.85;60.1296946313
2120.0;6.05;1.95;60.1296962042
2121.0;6.05;2.05;60.1297115986
2122.0;6.05;2.15;60.1297428822
2123.0;6.05;2.25;60.1296376917
2124.0;6.05;2.35;60.1296074539
2125.0;6.05;2.45;60.1299433708
2126.0;6.05;2.55;60.1298802533
2127.0;6.05;2.65;60.1289050652
2128.0;6.05;2.75;60.129468671
2129.0;6.05;2.85;60.1322129165
2130.0;6.05;2.95;60.1292263388
2131.0;6.05;3.05;60.1227387007
2132.0;6.05;3.15;60.1345100105
2133.0;6.05;3.25;60.1488473556
2134.0;6.05;3.35;60.1059470584
2135.0;6.05;3.45;60.0749653573
2136.0;6.15;0.05;60.1377131417
2137.0;6.15;0.15;60.1326381418
2138.0;6.15;0.25;60.1272775205
2139.0;6.15;0.35;60.1291488202
2140.0;6.15;0.45;60.1305697117
2141.0;6.15;0.55;60.1298089352
2142.0;6.15;0.65;60.1294947044
2143.0;6.15;0.75;60.1298262648
2144.0;6.15;0.85;60.1298811479
2145.0;6.15;0.95;60.1297980545
2146.0;6.15;1.05;60.1298057775
2147.0;6.15;1.15;60.129860049
2148.0;6.15;1.25;60.1298641549
2149.0;6.15;1.35;60.1298716147
2150.0;6.15;1.45;60.1298893113
2151.0;6.15;1.55;60.1299074508
2152.0;6.15;1.65;60.1299230415
2153.0;6.15;1.75;60.129941654
2154.0;6.15;1.85;60.1299578268
2155.0;6.15;1.95;60.1299719157
2156.0;6.15;2.05;60.1300153669
2157.0;6.15;2.15;60.1300576013
2158.0;6.15;2.25;60.130013735
2159.0;6.15;2.35;60.1300251476
2160.0;6.15;2.45;60.1302827322
2161.0;6.15;2.55;60.1302892676
2162.0;6.15;2.65;60.1296951199
2163.0;6.15;2.75;60.1301888425
2164.0;6.15;2.85;60.1320066148
2165.0;6.15;2.95;60.1299436837
