node_number;x[m];y[m];z[m]
209.0;0.2;6.6;-0.735395504665
210.0;0.2;6.7;-0.736951636321
211.0;0.2;6.8;-0.738510325493
212.0;0.2;6.9;-0.740070307209
213.0;0.2;7.0;-0.741625215504
214.0;0.3;0.0;-0.741623189231
215.0;0.3;0.1;-0.73928852042
216.0;0.3;0.2;-0.736951633503
217.0;0.3;0.3;-0.7346150518
218.0;0.3;0.4;-0.732279855852
219.0;0.3;0.5;-0.729943887651
220.0;0.3;0.6;-0.72760722961
221.0;0.3;0.7;-0.725270854228
222.0;0.3;0.8;-0.722934664824
223.0;0.3;0.9;-0.720598392401
224.0;0.3;1.0;-0.718262030764
225.0;0.3;1.1;-0.715925706952
226.0;0.3;1.2;-0.713589378776
227.0;0.3;1.3;-0.711253054309
228.0;0.3;1.4;-0.708916703199
229.0;0.3;1.5;-0.706580353829
230.0;0.3;1.6;-0.704243998355
231.0;0.3;1.7;-0.701907618567
232.0;0.3;1.8;-0.699571253597
233.0;0.3;1.9;-0.697234843552
234.0;0.3;2.0;-0.694898462992
235.0;0.3;2.1;-0.692561980918
236.0;0.3;2.2;-0.690225573655
237.0;0.3;2.3;-0.687889123895
238.0;0.3;2.4;-0.68555260158
239.0;0.3;2.5;-0.683215887342
240.0;0.3;2.6;-0.680879438761
241.0;0.3;2.7;-0.678543157403
242.0;0.3;2.8;-0.676205709454
243.0;0.3;2.9;-0.673868329122
244.0;0.3;3.0;-0.671532918543
245.0;0.3;3.1;-0.669196357321
246.0;0.3;3.2;-0.666852581838
247.0;0.3;3.3;-0.664514249105
248.0;0.3;3.4;-0.662186695805
249.0;0.3;3.5;-0.659836969451
250.0;0.3;3.6;-0.662186695805
251.0;0.3;3.7;-0.664514249105
252.0;0.3;3.8;-0.666852581838
253.0;0.3;3.9;-0.669196357321
254.0;0.3;4.0;-0.671532918543
255.0;0.3;4.1;-0.673868329122
256.0;0.3;4.2;-0.676205709454
257.0;0.3;4.3;-0.678543157403
258.0;0.3;4.4;-0.680879438761
259.0;0.3;4.5;-0.683215887342
260.0;0.3;4.6;-0.68555260158
261.0;0.3;4.7;-0.687889123895
262.0;0.3;4.8;-0.690225573655
263.0;0.3;4.9;-0.692561980918
264.0;0.3;5.0;-0.694898462992
265.0;0.3;5.1;-0.697234843552
266.0;0.3;5.2;-0.699571253597
267.0;0.3;5.3;-0.701907618567
268.0;0.3;5.4;-0.704243998355
269.0;0.3;5.5;-0.706580353829
270.0;0.3;5.6;-0.708916703199
271.0;0.3;5.7;-0.711253054309
272.0;0.3;5.8;-0.713589378776
273.0;0.3;5.9;-0.715925706952
274.0;0.3;6.0;-0.718262030764
275.0;0.3;6.1;-0.720598392401
276.0;0.3;6.2;-0.722934664824
277.0;0.3;6.3;-0.725270854228
278.0;0.3;6.4;-0.72760722961
279.0;0.3;6.5;-0.729943887651
280.0;0.3;6.6;-0.732279855852
281.0;0.3;6.7;-0.7346150518
282.0;0.3;6.8;-0.736951633503
283.0;0.3;6.9;-0.73928852042
284.0;0.3;7.0;-0.741623189231
285.0;0.4;0.0;-0.741625648984
286.0;0.4;0.1;-0.738512693859
287.0;0.4;0.2;-0.735395506421
288.0;0.4;0.3;-0.732279859311
289.0;0.4;0.4;-0.729165853543
290.0;0.4;0.5;-0.726051065349
291.0;0.4;0.6;-0.722935834272
292.0;0.4;0.7;-0.719820878505
293.0;0.4;0.8;-0.716706024206
294.0;0.4;0.9;-0.713591159323
295.0;0.4;1.0;-0.710476134947
296.0;0.4;1.1;-0.707361293101
297.0;0.4;1.2;-0.704246283547
298.0;0.4;1.3;-0.701131461671
299.0;0.4;1.4;-0.698016444303
300.0;0.4;1.5;-0.694901605057
301.0;0.4;1.6;-0.691786633408
302.0;0.4;1.7;-0.688671743254
303.0;0.4;1.8;-0.685556850828
304.0;0.4;1.9;-0.682441889275
305.0;0.4;2.0;-0.679327102765
306.0;0.4;2.1;-0.676212039996
307.0;0.4;2.2;-0.673097360505
308.0;0.4;2.3;-0.669982285384
309.0;0.4;2.4;-0.666867660495
310.0;0.4;2.5;-0.663752462955
311.0;0.4;2.6;-0.660637929073
312.0;0.4;2.7;-0.6575231146
313.0;0.4;2.8;-0.654408210397
314.0;0.4;2.9;-0.651293141902
315.0;0.4;3.0;-0.648179026819
316.0;0.4;3.1;-0.645065110072
317.0;0.4;3.2;-0.64194899019
318.0;0.4;3.3;-0.638836544537
319.0;0.4;3.4;-0.635727211969
320.0;0.4;3.5;-0.632610025553
321.0;0.4;3.6;-0.635727211969
322.0;0.4;3.7;-0.638836544537
323.0;0.4;3.8;-0.64194899019
324.0;0.4;3.9;-0.645065110072
325.0;0.4;4.0;-0.648179026819
326.0;0.4;4.1;-0.651293141902
327.0;0.4;4.2;-0.654408210397
328.0;0.4;4.3;-0.6575231146
329.0;0.4;4.4;-0.660637929073
330.0;0.4;4.5;-0.663752462955
331.0;0.4;4.6;-0.666867660495
332.0;0.4;4.7;-0.669982285384
333.0;0.4;4.8;-0.673097360505
334.0;0.4;4.9;-0.676212039996
335.0;0.4;5.0;-0.679327102765
336.0;0.4;5.1;-0.682441889275
337.0;0.4;5.2;-0.685556850828
338.0;0.4;5.3;-0.688671743254
339.0;0.4;5.4;-0.691786633408
340.0;0.4;5.5;-0.694901605057
341.0;0.4;5.6;-0.698016444303
342.0;0.4;5.7;-0.701131461671
343.0;0.4;5.8;-0.704246283547
344.0;0.4;5.9;-0.707361293101
345.0;0.4;6.0;-0.710476134947
346.0;0.4;6.1;-0.713591159323
347.0;0.4;6.2;-0.716706024206
348.0;0.4;6.3;-0.719820878505
349.0;0.4;6.4;-0.722935834272
350.0;0.4;6.5;-0.726051065349
351.0;0.4;6.6;-0.729165853543
352.0;0.4;6.7;-0.732279859311
353.0;0.4;6.8;-0.735395506421
354.0;0.4;6.9;-0.738512693859
355.0;0.4;7.0;-0.741625648984
356.0;0.5;0.0;-0.741626395869
357.0;0.5;0.1;-0.737734686494
358.0;0.5;0.2;-0.733838430411
359.0;0.5;0.3;-0.72994389099
360.0;0.5;0.4;-0.726051065825
361.0;0.5;0.5;-0.722157458222
362.0;0.5;0.6;-0.718263456747
363.0;0.5;0.7;-0.714369742213
364.0;0.5;0.8;-0.710476147887
365.0;0.5;0.9;-0.706582451436
366.0;0.5;1.0;-0.70268873723
367.0;0.5;1.1;-0.698795046794
368.0;0.5;1.2;-0.694901373558
369.0;0.5;1.3;-0.691007683319
370.0;0.5;1.4;-0.687114004373
371.0;0.5;1.5;-0.683220319282
372.0;0.5;1.6;-0.679326645279
373.0;0.5;1.7;-0.675432967272
374.0;0.5;1.8;-0.671539293505
375.0;0.5;1.9;-0.66764562842
376.0;0.5;2.0;-0.663751954388
377.0;0.5;2.1;-0.659858297517
378.0;0.5;2.2;-0.65596462749
379.0;0.5;2.3;-0.652071005591
380.0;0.5;2.4;-0.648177342179
381.0;0.5;2.5;-0.644283702467
382.0;0.5;2.6;-0.640390067202
383.0;0.5;2.7;-0.636496522494
384.0;0.5;2.8;-0.632602931777
385.0;0.5;2.9;-0.628709314471
386.0;0.5;3.0;-0.624815739638
387.0;0.5;3.1;-0.620922444269
388.0;0.5;3.2;-0.617029649347
389.0;0.5;3.3;-0.613136254859
390.0;0.5;3.4;-0.609243411761
391.0;0.5;3.5;-0.605350213112
392.0;0.5;3.6;-0.609243411761
393.0;0.5;3.7;-0.613136254859
394.0;0.5;3.8;-0.617029649347
395.0;0.5;3.9;-0.620922444269
396.0;0.5;4.0;-0.624815739638
397.0;0.5;4.1;-0.628709314471
398.0;0.5;4.2;-0.632602931777
399.0;0.5;4.3;-0.636496522494
400.0;0.5;4.4;-0.640390067202
401.0;0.5;4.5;-0.644283702467
402.0;0.5;4.6;-0.648177342179
403.0;0.5;4.7;-0.652071005591
404.0;0.5;4.8;-0.65596462749
405.0;0.5;4.9;-0.659858297517
406.0;0.5;5.0;-0.663751954388
407.0;0.5;5.1;-0.66764562842
408.0;0.5;5.2;-0.671539293505
409.0;0.5;5.3;-0.675432967272
410.0;0.5;5.4;-0.679326645279
411.0;0.5;5.5;-0.683220319282
412.0;0.5;5.6;-0.687114004373
413.0;0.5;5.7;-0.691007683319
414.0;0.5;5.8;-0.694901373558
415.0;0.5;5.9;-0.698795046794
416.0;0.5;6.0;-0.70268873723
417.0;0.5;6.1;-0.706582451436
418.0;0.5;6.2;-0.710476147887
419.0;0.5;6.3;-0.714369742213
420.0;0.5;6.4;-0.718263456747
421.0;0.5;6.5;-0.722157458222
422.0;0.5;6.6;-0.726051065825
423.0;0.5;6.7;-0.72994389099
424.0;0.5;6.8;-0.733838430411
425.0;0.5;6.9;-0.737734686494
426.0;0.5;7.0;-0.741626395869
427.0;0.6;0.0;-0.741625523986
428.0;0.6;0.1;-0.736955785588
429.0;0.6;0.2;-0.732280322964
430.0;0.6;0.3;-0.72760723152
431.0;0.6;0.4;-0.722935834077
432.0;0.6;0.5;-0.71826345629
433.0;0.6;0.6;-0.713590655247
434.0;0.6;0.7;-0.70891818645
435.0;0.6;0.8;-0.704245826596
436.0;0.6;0.9;-0.699573333307
437.0;0.6;1.0;-0.694900848062
438.0;0.6;1.1;-0.690228364489
439.0;0.6;1.2;-0.685555920304
440.0;0.6;1.3;-0.680883424287
441.0;0.6;1.4;-0.676210969404
442.0;0.6;1.5;-0.671538477546
443.0;0.6;1.6;-0.666866015436
444.0;0.6;1.7;-0.662193531736
445.0;0.6;1.8;-0.657521050938
446.0;0.6;1.9;-0.652848580308
447.0;0.6;2.0;-0.648176073246
448.0;0.6;2.1;-0.643503620496
449.0;0.6;2.2;-0.638831083716
450.0;0.6;2.3;-0.63415863691
451.0;0.6;2.4;-0.629486088665
452.0;0.6;2.5;-0.624813657089
453.0;0.6;2.6;-0.620141026247
454.0;0.6;2.7;-0.615468519368
455.0;0.6;2.8;-0.61079611873
456.0;0.6;2.9;-0.606123633308
457.0;0.6;3.0;-0.601450367665
458.0;0.6;3.1;-0.596777745908
459.0;0.6;3.2;-0.592106764558
460.0;0.6;3.3;-0.587432386787
461.0;0.6;3.4;-0.582754077725
462.0;0.6;3.5;-0.578086750603
463.0;0.6;3.6;-0.582754077725
464.0;0.6;3.7;-0.587432386787
465.0;0.6;3.8;-0.592106764558
466.0;0.6;3.9;-0.596777745908
467.0;0.6;4.0;-0.601450367665
468.0;0.6;4.1;-0.606123633308
469.0;0.6;4.2;-0.61079611873
470.0;0.6;4.3;-0.615468519368
471.0;0.6;4.4;-0.620141026247
472.0;0.6;4.5;-0.624813657089
473.0;0.6;4.6;-0.629486088665
474.0;0.6;4.7;-0.63415863691
475.0;0.6;4.8;-0.638831083716
476.0;0.6;4.9;-0.643503620496
477.0;0.6;5.0;-0.648176073246
478.0;0.6;5.1;-0.652848580308
479.0;0.6;5.2;-0.657521050938
480.0;0.6;5.3;-0.662193531736
481.0;0.6;5.4;-0.666866015436
482.0;0.6;5.5;-0.671538477546
483.0;0.6;5.6;-0.676210969404
484.0;0.6;5.7;-0.680883424287
485.0;0.6;5.8;-0.685555920304
486.0;0.6;5.9;-0.690228364489
487.0;0.6;6.0;-0.694900848062
488.0;0.6;6.1;-0.699573333307
489.0;0.6;6.2;-0.704245826596
490.0;0.6;6.3;-0.70891818645
491.0;0.6;6.4;-0.713590655247
492.0;0.6;6.5;-0.71826345629
493.0;0.6;6.6;-0.722935834078
494.0;0.6;6.7;-0.72760723152
495.0;0.6;6.8;-0.732280322964
496.0;0.6;6.9;-0.736955785588
497.0;0.6;7.0;-0.741625523986
498.0;0.7;0.0;-0.74162543148
499.0;0.7;0.1;-0.736177092951
500.0;0.7;0.2;-0.730722620798
501.0;0.7;0.3;-0.725270855845
502.0;0.7;0.4;-0.719820878554
503.0;0.7;0.5;-0.714369741894
504.0;0.7;0.6;-0.708918186352
505.0;0.7;0.7;-0.703467023341
506.0;0.7;0.8;-0.698015936154
507.0;0.7;0.9;-0.692564724581
508.0;0.7;1.0;-0.687113491934
509.0;0.7;1.1;-0.68166231445
510.0;0.7;1.2;-0.67621111563
511.0;0.7;1.3;-0.6707599242
512.0;0.7;1.4;-0.665308715727
513.0;0.7;1.5;-0.65985752555
514.0;0.7;1.6;-0.654406321837
515.0;0.7;1.7;-0.648955124739
516.0;0.7;1.8;-0.643503927323
517.0;0.7;1.9;-0.638052717195
518.0;0.7;2.0;-0.632601525287
519.0;0.7;2.1;-0.627150315193
520.0;0.7;2.2;-0.621699125511
521.0;0.7;2.3;-0.616247879079
522.0;0.7;2.4;-0.610796714942
523.0;0.7;2.5;-0.605345538382
524.0;0.7;2.6;-0.599894241636
525.0;0.7;2.7;-0.594442890816
526.0;0.7;2.8;-0.588992035311
527.0;0.7;2.9;-0.583541029192
528.0;0.7;3.0;-0.578088528848
529.0;0.7;3.1;-0.572637186745
530.0;0.7;3.2;-0.567189637595
531.0;0.7;3.3;-0.561736831926
532.0;0.7;3.4;-0.556273801126
533.0;0.7;3.5;-0.550833373052
534.0;0.7;3.6;-0.556273801126
535.0;0.7;3.7;-0.561736831926
536.0;0.7;3.8;-0.567189637595
537.0;0.7;3.9;-0.572637186745
538.0;0.7;4.0;-0.578088528848
539.0;0.7;4.1;-0.583541029192
540.0;0.7;4.2;-0.588992035311
541.0;0.7;4.3;-0.594442890816
542.0;0.7;4.4;-0.599894241636
543.0;0.7;4.5;-0.605345538382
544.0;0.7;4.6;-0.610796714942
545.0;0.7;4.7;-0.616247879079
546.0;0.7;4.8;-0.621699125511
547.0;0.7;4.9;-0.627150315193
548.0;0.7;5.0;-0.632601525287
549.0;0.7;5.1;-0.638052717195
550.0;0.7;5.2;-0.643503927323
551.0;0.7;5.3;-0.648955124739
552.0;0.7;5.4;-0.654406321837
553.0;0.7;5.5;-0.65985752555
554.0;0.7;5.6;-0.665308715727
555.0;0.7;5.7;-0.6707599242
556.0;0.7;5.8;-0.67621111563
557.0;0.7;5.9;-0.68166231445
558.0;0.7;6.0;-0.687113491934
559.0;0.7;6.1;-0.692564724581
560.0;0.7;6.2;-0.698015936154
561.0;0.7;6.3;-0.703467023341
562.0;0.7;6.4;-0.708918186352
563.0;0.7;6.5;-0.714369741894
564.0;0.7;6.6;-0.719820878554
565.0;0.7;6.7;-0.725270855845
566.0;0.7;6.8;-0.730722620798
567.0;0.7;6.9;-0.736177092951
568.0;0.7;7.0;-0.74162543148
569.0;0.8;0.0;-0.741625536996
570.0;0.8;0.1;-0.735399020292
571.0;0.8;0.2;-0.729165280901
572.0;0.8;0.3;-0.722934666363
573.0;0.8;0.4;-0.716706024597
574.0;0.8;0.5;-0.710476147789
575.0;0.8;0.6;-0.704245826399
576.0;0.8;0.7;-0.698015936069
577.0;0.8;0.8;-0.691786130718
578.0;0.8;0.9;-0.685556180671
579.0;0.8;1.0;-0.679326216868
580.0;0.8;1.1;-0.67309631016
581.0;0.8;1.2;-0.666866385986
582.0;0.8;1.3;-0.660636463384
583.0;0.8;1.4;-0.654406529621
584.0;0.8;1.5;-0.648176612244
585.0;0.8;1.6;-0.641946684178
586.0;0.8;1.7;-0.635716763903
587.0;0.8;1.8;-0.629486843064
588.0;0.8;1.9;-0.623256912104
589.0;0.8;2.0;-0.617026998621
590.0;0.8;2.1;-0.610797081269
591.0;0.8;2.2;-0.604567169636
592.0;0.8;2.3;-0.598337202734
593.0;0.8;2.4;-0.592107344406
594.0;0.8;2.5;-0.585877503368
595.0;0.8;2.6;-0.579647452932
596.0;0.8;2.7;-0.573417361825
597.0;0.8;2.8;-0.567188030911
598.0;0.8;2.9;-0.560958406456
599.0;0.8;3.0;-0.554726709413
600.0;0.8;3.1;-0.548497012435
601.0;0.8;3.2;-0.542273002241
602.0;0.8;3.3;-0.53604070797
603.0;0.8;3.4;-0.529793417534
604.0;0.8;3.5;-0.523579215053
605.0;0.8;3.6;-0.529793417534
606.0;0.8;3.7;-0.53604070797
607.0;0.8;3.8;-0.542273002241
608.0;0.8;3.9;-0.548497012435
609.0;0.8;4.0;-0.554726709413
610.0;0.8;4.1;-0.560958406456
611.0;0.8;4.2;-0.567188030911
612.0;0.8;4.3;-0.573417361825
613.0;0.8;4.4;-0.579647452932
614.0;0.8;4.5;-0.585877503368
615.0;0.8;4.6;-0.592107344406
616.0;0.8;4.7;-0.598337202734
617.0;0.8;4.8;-0.604567169636
618.0;0.8;4.9;-0.610797081269
619.0;0.8;5.0;-0.617026998621
620.0;0.8;5.1;-0.623256912104
621.0;0.8;5.2;-0.629486843064
622.0;0.8;5.3;-0.635716763903
623.0;0.8;5.4;-0.641946684178
624.0;0.8;5.5;-0.648176612244
625.0;0.8;5.6;-0.654406529621
626.0;0.8;5.7;-0.660636463384
627.0;0.8;5.8;-0.666866385986
628.0;0.8;5.9;-0.67309631016
629.0;0.8;6.0;-0.679326216868
630.0;0.8;6.1;-0.685556180671
631.0;0.8;6.2;-0.691786130718
632.0;0.8;6.3;-0.698015936069
633.0;0.8;6.4;-0.704245826399
634.0;0.8;6.5;-0.710476147789
635.0;0.8;6.6;-0.716706024596
636.0;0.8;6.7;-0.722934666363
637.0;0.8;6.8;-0.729165280901
638.0;0.8;6.9;-0.735399020292
639.0;0.8;7.0;-0.741625536996
640.0;0.9;0.0;-0.741625620728
641.0;0.9;0.1;-0.734620730758
642.0;0.9;0.2;-0.727607676319
643.0;0.9;0.3;-0.720598393657
644.0;0.9;0.4;-0.713591159987
645.0;0.9;0.5;-0.706582451675
646.0;0.9;0.6;-0.69957333336
647.0;0.9;0.7;-0.692564724806
648.0;0.9;0.8;-0.685556181094
649.0;0.9;0.9;-0.678547464258
650.0;0.9;1.0;-0.67153875389
651.0;0.9;1.1;-0.664530095473
652.0;0.9;1.2;-0.657521428718
653.0;0.9;1.3;-0.650512745926
654.0;0.9;1.4;-0.64350406997
655.0;0.9;1.5;-0.636495395325
656.0;0.9;1.6;-0.629486720626
657.0;0.9;1.7;-0.622478047237
658.0;0.9;1.8;-0.615469372638
659.0;0.9;1.9;-0.608460692636
660.0;0.9;2.0;-0.601452013318
661.0;0.9;2.1;-0.594443363835
662.0;0.9;2.2;-0.587434674048
663.0;0.9;2.3;-0.580425950456
664.0;0.9;2.4;-0.573417321046
665.0;0.9;2.5;-0.566408803433
666.0;0.9;2.6;-0.559399889037
667.0;0.9;2.7;-0.552390910261
668.0;0.9;2.8;-0.545383061695
669.0;0.9;2.9;-0.538374913442
670.0;0.9;3.0;-0.531363570365
671.0;0.9;3.1;-0.524354543474
672.0;0.9;3.2;-0.517354329347
673.0;0.9;3.3;-0.510342764303
674.0;0.9;3.4;-0.503308424182
675.0;0.9;3.5;-0.496322201041
676.0;0.9;3.6;-0.503308424182
677.0;0.9;3.7;-0.510342764303
678.0;0.9;3.8;-0.517354329347
679.0;0.9;3.9;-0.524354543474
680.0;0.9;4.0;-0.531363570365
681.0;0.9;4.1;-0.538374913442
682.0;0.9;4.2;-0.545383061695
683.0;0.9;4.3;-0.552390910261
684.0;0.9;4.4;-0.559399889037
685.0;0.9;4.5;-0.566408803433
686.0;0.9;4.6;-0.573417321046
687.0;0.9;4.7;-0.580425950456
688.0;0.9;4.8;-0.587434674048
689.0;0.9;4.9;-0.594443363835
690.0;0.9;5.0;-0.601452013318
691.0;0.9;5.1;-0.608460692636
692.0;0.9;5.2;-0.615469372638
693.0;0.9;5.3;-0.622478047237
694.0;0.9;5.4;-0.629486720626
695.0;0.9;5.5;-0.636495395325
696.0;0.9;5.6;-0.64350406997
697.0;0.9;5.7;-0.650512745926
