node_number;x[m];y[m];z[m]
482.0;0.5;0.75;-0.129731818168
483.0;0.5;1.0;-0.173498161002
484.0;0.5;1.25;-0.221936114411
485.0;0.5;1.5;-0.27516698452
486.0;0.5;1.75;-0.332742664907
487.0;0.5;2.0;-0.391197702254
488.0;0.5;2.25;-0.449590759083
489.0;0.5;2.5;-0.508000367306
490.0;0.5;2.75;-0.56640778885
491.0;0.5;3.0;-0.624815690919
492.0;0.5;3.25;-0.683212157677
493.0;0.5;3.5;-0.741628023452
494.0;0.75;-3.5;-0.741625757624
495.0;0.75;-3.25;-0.688080502753
496.0;0.75;-3.0;-0.634549715462
497.0;0.75;-2.75;-0.581010145678
498.0;0.75;-2.5;-0.527471218929
499.0;0.75;-2.25;-0.473932805944
500.0;0.75;-2.0;-0.420393819538
501.0;0.75;-1.75;-0.366863677764
502.0;0.75;-1.5;-0.313316182087
503.0;0.75;-1.25;-0.260550515087
504.0;0.75;-1.0;-0.212188834222
505.0;0.75;-0.75;-0.168623124411
506.0;0.75;-0.5;-0.129732381089
507.0;0.75;-0.25;-0.0953771346964
508.0;0.75;0.0;-0.0658089202442
509.0;0.75;0.25;-0.0953771346964
510.0;0.75;0.5;-0.129732381089
511.0;0.75;0.75;-0.168623124411
512.0;0.75;1.0;-0.212188834222
513.0;0.75;1.25;-0.260550515087
514.0;0.75;1.5;-0.313316182087
515.0;0.75;1.75;-0.366863677764
516.0;0.75;2.0;-0.420393819538
517.0;0.75;2.25;-0.473932805944
518.0;0.75;2.5;-0.527471218929
519.0;0.75;2.75;-0.581010145678
520.0;0.75;3.0;-0.634549715462
521.0;0.75;3.25;-0.688080502753
522.0;0.75;3.5;-0.741625757624
523.0;1.0;-3.5;-0.741624977272
524.0;1.0;-3.25;-0.692949014317
525.0;1.0;-3.0;-0.644283707231
526.0;1.0;-2.75;-0.595611629784
527.0;1.0;-2.5;-0.546940211512
528.0;1.0;-2.25;-0.498269007929
529.0;1.0;-2.0;-0.44959790179
530.0;1.0;-1.75;-0.400923783396
531.0;1.0;-1.5;-0.352261941008
532.0;1.0;-1.25;-0.303546744619
533.0;1.0;-1.0;-0.255730572025
534.0;1.0;-0.75;-0.212188891723
535.0;1.0;-0.5;-0.173498455338
536.0;1.0;-0.25;-0.139447782412
537.0;1.0;0.0;-0.110025624797
538.0;1.0;0.25;-0.139447782412
539.0;1.0;0.5;-0.173498455338
540.0;1.0;0.75;-0.212188891723
541.0;1.0;1.0;-0.255730572025
542.0;1.0;1.25;-0.303546744619
543.0;1.0;1.5;-0.352261941008
544.0;1.0;1.75;-0.400923783396
545.0;1.0;2.0;-0.44959790179
546.0;1.0;2.25;-0.498269007929
547.0;1.0;2.5;-0.546940211512
548.0;1.0;2.75;-0.595611629784
549.0;1.0;3.0;-0.644283707231
550.0;1.0;3.25;-0.692949014317
551.0;1.0;3.5;-0.741624977272
552.0;1.25;-3.5;-0.74162544016
553.0;1.25;-3.25;-0.697817291041
554.0;1.25;-3.0;-0.654017813709
555.0;1.25;-2.75;-0.610212936101
556.0;1.25;-2.5;-0.566408514928
557.0;1.25;-2.25;-0.522604374172
558.0;1.25;-2.0;-0.478800127344
